length_scale,process_noise,lml
0.5,0.01,-2.12594e+06
0.5,0.0506122,-473096
0.5,0.0912245,-268377
0.5,0.131837,-188327
0.5,0.172449,-145680
0.5,0.213061,-119208
0.5,0.253673,-101184
0.5,0.294286,-88126.3
0.5,0.334898,-78246.6
0.5,0.37551,-70507.2
0.5,0.416122,-64282.7
0.5,0.456735,-59172.9
0.5,0.497347,-54900.5
0.5,0.537959,-51283.2
0.5,0.578571,-48182.9
0.5,0.619184,-45486
0.5,0.659796,-43122.5
0.5,0.700408,-41047.1
0.5,0.74102,-39195.4
0.5,0.781633,-37541.4
0.5,0.822245,-36054.8
0.5,0.862857,-34714.7
0.5,0.903469,-33491.2
0.5,0.944082,-32381.8
0.5,0.984694,-31363.2
0.5,1.02531,-30422.7
0.5,1.06592,-29564.5
0.5,1.10653,-28766.3
0.5,1.14714,-28026.8
0.5,1.18776,-27343.6
0.5,1.22837,-26697
0.5,1.26898,-26101.5
0.5,1.30959,-25544.8
0.5,1.3502,-25019.1
0.5,1.39082,-24521.9
0.5,1.43143,-24064.2
0.5,1.47204,-23621.2
0.5,1.51265,-23209
0.5,1.55327,-22826.8
0.5,1.59388,-22456.3
0.5,1.63449,-22104.3
0.5,1.6751,-21774.2
0.5,1.71571,-21456.4
0.5,1.75633,-21155.6
0.5,1.79694,-20878.6
0.5,1.83755,-20607.3
0.5,1.87816,-20349.4
0.5,1.91878,-20125.5
0.5,1.95939,-nan
0.5,2,-nan
0.55102,0.01,-1.83954e+06
0.55102,0.0506122,-405656
0.55102,0.0912245,-230162
0.55102,0.131837,-161640
0.55102,0.172449,-125146
0.55102,0.213061,-102492
0.55102,0.253673,-87076.5
0.55102,0.294286,-75909.3
0.55102,0.334898,-67455.9
0.55102,0.37551,-60835.3
0.55102,0.416122,-55516.6
0.55102,0.456735,-51144.9
0.55102,0.497347,-47487.5
0.55102,0.537959,-44398.6
0.55102,0.578571,-41739.8
0.55102,0.619184,-39439.2
0.55102,0.659796,-37419.2
0.55102,0.700408,-35650
0.55102,0.74102,-34066.8
0.55102,0.781633,-32654.9
0.55102,0.822245,-31378.8
0.55102,0.862857,-30235.6
0.55102,0.903469,-29198.6
0.55102,0.944082,-28243.2
0.55102,0.984694,-27374.3
0.55102,1.02531,-26577.5
0.55102,1.06592,-25840.8
0.55102,1.10653,-25164.4
0.55102,1.14714,-24527.9
0.55102,1.18776,-23941.2
0.55102,1.22837,-23396.5
0.55102,1.26898,-22889.1
0.55102,1.30959,-22440.1
0.55102,1.3502,-nan
0.55102,1.39082,-nan
0.55102,1.43143,-nan
0.55102,1.47204,-nan
0.55102,1.51265,-nan
0.55102,1.55327,-nan
0.55102,1.59388,-nan
0.55102,1.63449,-nan
0.55102,1.6751,-nan
0.55102,1.71571,-nan
0.55102,1.75633,-nan
0.55102,1.79694,-nan
0.55102,1.83755,-nan
0.55102,1.87816,-nan
0.55102,1.91878,-nan
0.55102,1.95939,-nan
0.55102,2,-nan
0.602041,0.01,-1.60358e+06
0.602041,0.0506122,-351283
0.602041,0.0912245,-199562
0.602041,0.131837,-140355
0.602041,0.172449,-108820
0.602041,0.213061,-89248.3
0.602041,0.253673,-75922.2
0.602041,0.294286,-66256.6
0.602041,0.334898,-58948.4
0.602041,0.37551,-53219
0.602041,0.416122,-48614.4
0.602041,0.456735,-44832.4
0.602041,0.497347,-41669.3
0.602041,0.537959,-38988.3
0.602041,0.578571,-36690.9
0.602041,0.619184,-34701.2
0.602041,0.659796,-32950.4
0.602041,0.700408,-31405
0.602041,0.74102,-30047.2
0.602041,0.781633,-28821.8
0.602041,0.822245,-27721.3
0.602041,0.862857,-26724.1
0.602041,0.903469,-25818.6
0.602041,0.944082,-24993.3
0.602041,0.984694,-24247.2
0.602041,1.02531,-23551.9
0.602041,1.06592,-22920.1
0.602041,1.10653,-22349
0.602041,1.14714,-nan
0.602041,1.18776,-nan
0.602041,1.22837,-nan
0.602041,1.26898,-nan
0.602041,1.30959,-nan
0.602041,1.3502,-nan
0.602041,1.39082,-nan
0.602041,1.43143,-nan
0.602041,1.47204,-nan
0.602041,1.51265,-nan
0.602041,1.55327,-nan
0.602041,1.59388,-nan
0.602041,1.63449,-nan
0.602041,1.6751,-nan
0.602041,1.71571,-nan
0.602041,1.75633,-nan
0.602041,1.79694,-nan
0.602041,1.83755,-nan
0.602041,1.87816,-nan
0.602041,1.91878,-nan
0.602041,1.95939,-nan
0.602041,2,-nan
0.653061,0.01,-1.4086e+06
0.653061,0.0506122,-307288
0.653061,0.0912245,-175017
0.653061,0.131837,-123430
0.653061,0.172449,-95952.8
0.653061,0.213061,-78878.1
0.653061,0.253673,-67252.1
0.653061,0.294286,-58818
0.653061,0.334898,-52432.5
0.653061,0.37551,-47431.9
0.653061,0.416122,-43396.3
0.653061,0.456735,-40091.2
0.653061,0.497347,-37324.8
0.653061,0.537959,-34979.5
0.653061,0.578571,-32972.8
0.653061,0.619184,-31224.7
0.653061,0.659796,-29693.9
0.653061,0.700408,-28350.6
0.653061,0.74102,-27155.2
0.653061,0.781633,-26080.1
0.653061,0.822245,-25122.4
0.653061,0.862857,-24261.9
0.653061,0.903469,-23477.3
0.653061,0.944082,-nan
0.653061,0.984694,-nan
0.653061,1.02531,-nan
0.653061,1.06592,-nan
0.653061,1.10653,-nan
0.653061,1.14714,-nan
0.653061,1.18776,-nan
0.653061,1.22837,-nan
0.653061,1.26898,-nan
0.653061,1.30959,-nan
0.653061,1.3502,-nan
0.653061,1.39082,-nan
0.653061,1.43143,-nan
0.653061,1.47204,-nan
0.653061,1.51265,-nan
0.653061,1.55327,-nan
0.653061,1.59388,-nan
0.653061,1.63449,-nan
0.653061,1.6751,-nan
0.653061,1.71571,-nan
0.653061,1.75633,-nan
0.653061,1.79694,-nan
0.653061,1.83755,-nan
0.653061,1.87816,-nan
0.653061,1.91878,-nan
0.653061,1.95939,-nan
0.653061,2,-nan
0.704082,0.01,-1.24658e+06
0.704082,0.0506122,-271495
0.704082,0.0912245,-155231
0.704082,0.131837,-109922
0.704082,0.172449,-85775.1
0.704082,0.213061,-70758.5
0.704082,0.253673,-60535.9
0.704082,0.294286,-53109.7
0.704082,0.334898,-47494.2
0.704082,0.37551,-43083.4
0.704082,0.416122,-39531.3
0.704082,0.456735,-36619.5
0.704082,0.497347,-34176.8
0.704082,0.537959,-32116.7
0.704082,0.578571,-30349.5
0.704082,0.619184,-28808.7
0.704082,0.659796,-27467.6
0.704082,0.700408,-26287.4
0.704082,0.74102,-25249.2
0.704082,0.781633,-24344.7
0.704082,0.822245,-nan
0.704082,0.862857,-nan
