length_scale,process_noise,lml
0.5,0.01,-2.12594e+06
0.5,0.02,-1.13781e+06
0.5,0.03,-778624
0.5,0.04,-592533
0.5,0.05,-478653
0.5,0.06,-401775
0.5,0.07,-346388
0.5,0.08,-304568
0.5,0.09,-271894
0.5,0.1,-245652
0.5,0.11,-224122
0.5,0.12,-206127
0.5,0.13,-190879
0.5,0.14,-177788
0.5,0.15,-166423
0.5,0.16,-156472
0.5,0.17,-147681
0.5,0.18,-139856
0.5,0.19,-132858
0.5,0.2,-126549
0.5,0.21,-120844
0.5,0.22,-115657
0.5,0.23,-110917
0.5,0.24,-106570
0.5,0.25,-102569
0.5,0.26,-98884.9
0.5,0.27,-95463.1
0.5,0.28,-92290.5
0.5,0.29,-89337.1
0.5,0.3,-86574.9
0.5,0.31,-83998.7
0.5,0.32,-81578.2
0.5,0.33,-79307.4
0.5,0.34,-77169.2
0.5,0.35,-75152.9
0.5,0.36,-73259
0.5,0.37,-71456.5
0.5,0.38,-69751.3
0.5,0.39,-68140.8
0.5,0.4,-66603.7
0.5,0.41,-65138.2
0.5,0.42,-63751.8
0.5,0.43,-62431.5
0.5,0.44,-61164.6
0.5,0.45,-59959
0.5,0.46,-58801.9
0.5,0.47,-57699.8
0.5,0.48,-56633.7
0.5,0.49,-55622.4
0.5,0.5,-54649.6
0.591837,0.01,-1.64722e+06
0.591837,0.02,-872580
0.591837,0.03,-595346
0.591837,0.04,-452580
0.591837,0.05,-365489
0.591837,0.06,-306805
0.591837,0.07,-264567
0.591837,0.08,-232704
0.591837,0.09,-207822
0.591837,0.1,-187850
0.591837,0.11,-171464
0.591837,0.12,-157781
0.591837,0.13,-146166
0.591837,0.14,-136211
0.591837,0.15,-127568
0.591837,0.16,-119993
0.591837,0.17,-113301
0.591837,0.18,-107363
0.591837,0.19,-102034
0.591837,0.2,-97240.6
0.591837,0.21,-92888.1
0.591837,0.22,-88948
0.591837,0.23,-85336.5
0.591837,0.24,-82039
0.591837,0.25,-78988.4
0.591837,0.26,-76184.6
0.591837,0.27,-73580.6
0.591837,0.28,-71168.8
0.591837,0.29,-68925.6
0.591837,0.3,-66824.6
0.591837,0.31,-64861.3
0.591837,0.32,-63014.4
0.591837,0.33,-61293.5
0.591837,0.34,-59666.7
0.591837,0.35,-58127.4
0.591837,0.36,-56684.2
0.591837,0.37,-55310.7
0.591837,0.38,-54013.8
0.591837,0.39,-52786
0.591837,0.4,-51613.7
0.591837,0.41,-50503.4
0.591837,0.42,-49447.9
0.591837,0.43,-48437
0.591837,0.44,-47479.5
0.591837,0.45,-46551.9
0.591837,0.46,-45679.9
0.591837,0.47,-44839.3
0.591837,0.48,-44030
0.591837,0.49,-43259.4
0.591837,0.5,-42522.1
0.683673,0.01,-1.30788e+06
0.683673,0.02,-688228
0.683673,0.03,-469023
0.683673,0.04,-356672
0.683673,0.05,-288278
0.683673,0.06,-242270
