length_scale,process_noise,lml
0.5,0.01,-1.68741e+06
0.5,0.025102,-746333
0.5,0.0402041,-480885
0.5,0.0553061,-355523
0.5,0.0704082,-282496
0.5,0.0855102,-234706
0.5,0.100612,-200995
0.5,0.115714,-175939
0.5,0.130816,-156600
0.5,0.145918,-141201
0.5,0.16102,-128669
0.5,0.176122,-118275
0.5,0.191224,-109505
0.5,0.206327,-102004
0.5,0.221429,-95527.2
0.5,0.236531,-89867.9
0.5,0.251633,-84887.7
0.5,0.266735,-80473.2
0.5,0.281837,-76527.5
0.5,0.296939,-72983.4
0.5,0.312041,-69781
0.5,0.327143,-66871.5
0.5,0.342245,-64220.8
0.5,0.357347,-61798.7
0.5,0.372449,-59566.4
0.5,0.387551,-57514.9
0.5,0.402653,-55614.3
0.5,0.417755,-53851.4
0.5,0.432857,-52204.9
0.5,0.447959,-50675.8
0.5,0.463061,-49254.7
0.5,0.478163,-47910.5
0.5,0.493265,-46654.8
0.5,0.508367,-45478
0.5,0.523469,-44362.1
0.5,0.538571,-43312.7
0.5,0.553673,-42328
0.5,0.568776,-41385.6
0.5,0.583878,-40496.2
0.5,0.59898,-39648
0.5,0.614082,-38844.7
0.5,0.629184,-38081.1
0.5,0.644286,-37357.4
0.5,0.659388,-36663.4
0.5,0.67449,-35997.1
0.5,0.689592,-35367.8
0.5,0.704694,-34758.8
0.5,0.719796,-34178.1
0.5,0.734898,-33625.2
0.5,0.75,-33091.8
0.693878,0.01,-1.08909e+06
0.693878,0.025102,-470492
0.693878,0.0402041,-301953
0.693878,0.0553061,-223180
0.693878,0.0704082,-177518
0.693878,0.0855102,-147713
0.693878,0.100612,-126719
0.693878,0.115714,-111138
0.693878,0.130816,-99117.2
0.693878,0.145918,-89560.6
0.693878,0.16102,-81776.2
0.693878,0.176122,-75327.6
0.693878,0.191224,-69882.5
0.693878,0.206327,-65229.1
0.693878,0.221429,-61209.8
0.693878,0.236531,-57703.7
0.693878,0.251633,-54614.7
0.693878,0.266735,-51872.3
0.693878,0.281837,-49428.6
0.693878,0.296939,-47231.3
0.693878,0.312041,-45247.8
0.693878,0.327143,-43445.8
0.693878,0.342245,-41799.5
0.693878,0.357347,-40300.4
0.693878,0.372449,-38922.1
0.693878,0.387551,-37649.3
0.693878,0.402653,-36467.5
0.693878,0.417755,-35372.8
0.693878,0.432857,-34365.4
0.693878,0.447959,-33418.4
0.693878,0.463061,-32527.3
0.693878,0.478163,-31702
0.693878,0.493265,-30924.9
0.693878,0.508367,-30197.6
0.693878,0.523469,-29506.8
0.693878,0.538571,-28860.8
0.693878,0.553673,-28243.9
0.693878,0.568776,-27663.6
0.693878,0.583878,-27112.6
0.693878,0.59898,-26590.6
0.693878,0.614082,-26094.4
0.693878,0.629184,-25625.9
0.693878,0.644286,-25172.6
0.693878,0.659388,-24747.2
0.693878,0.67449,-24337.8
0.693878,0.689592,-23943.1
0.693878,0.704694,-23572.7
0.693878,0.719796,-23207.3
0.693878,0.734898,-22864.3
0.693878,0.75,-22542.1
0.887755,0.01,-752551
0.887755,0.025102,-322146
0.887755,0.0402041,-207183
0.887755,0.0553061,-153723
0.887755,0.0704082,-122812
0.887755,0.0855102,-102646
0.887755,0.100612,-88449.7
