length_scale,process_noise,lml
0.3,0.01,-2.63459e+06
0.3,0.0710204,-470745
0.3,0.132041,-260761
0.3,0.193061,-181487
0.3,0.254082,-139869
0.3,0.315102,-114250
0.3,0.376122,-96894.1
0.3,0.437143,-84369.7
0.3,0.498163,-74900.4
0.3,0.559184,-67500.8
0.3,0.620204,-61556.4
0.3,0.681224,-56677.3
0.3,0.742245,-52602.6
0.3,0.803265,-49151.9
0.3,0.864286,-46188
0.3,0.925306,-43620.2
0.3,0.986327,-41375.4
0.3,1.04735,-39381.4
0.3,1.10837,-37617.7
0.3,1.16939,-36036.4
0.3,1.23041,-34616.7
0.3,1.29143,-33329.5
0.3,1.35245,-32155.8
0.3,1.41347,-31091.1
0.3,1.47449,-30112.3
0.3,1.53551,-29219.2
0.3,1.59653,-28388.9
0.3,1.65755,-27623.4
0.3,1.71857,-26910.2
0.3,1.77959,-26246.6
0.3,1.84061,-25627.2
0.3,1.90163,-25051.7
0.3,1.96265,-24506
0.3,2.02367,-24000.4
0.3,2.08469,-23524.8
0.3,2.14571,-23069.9
0.3,2.20673,-22650.9
0.3,2.26776,-22244.9
0.3,2.32878,-21864.2
0.3,2.3898,-21505.8
0.3,2.45082,-21166.3
0.3,2.51184,-20843.5
0.3,2.57286,-20533.5
0.3,2.63388,-20240.9
0.3,2.6949,-19955.4
0.3,2.75592,-19689.5
0.3,2.81694,-19432.4
0.3,2.87796,-19182.5
0.3,2.93898,-18953.5
0.3,3,-18724
0.3,3.06102,-18510.5
0.3,3.12204,-18305.5
0.3,3.18306,-18108.5
0.3,3.24408,-17916.3
0.3,3.3051,-20379.7
0.3,3.36612,-17552.5
0.3,3.42714,-17384
0.3,3.48816,-17215.2
0.3,3.54918,-17062
0.3,3.6102,-16903.9
0.3,3.67122,-16758.4
0.3,3.73224,-16610.9
0.3,3.79327,-16474.9
0.3,3.85429,-16346.7
0.3,3.91531,-16215.9
0.3,3.97633,-16089.3
0.3,4.03735,-15970.3
0.3,4.09837,-15851.2
0.3,4.15939,-15738.7
0.3,4.22041,-15620.7
0.3,4.28143,-15515
0.3,4.34245,-15413.2
0.3,4.40347,-15306.8
0.3,4.46449,-15210.8
0.3,4.52551,-15116.5
0.3,4.58653,-15019.1
0.3,4.64755,-14941.1
0.3,4.70857,-15197.2
0.3,4.76959,-14760.3
0.3,4.83061,-14675.8
0.3,4.89163,-14596.7
0.3,4.95265,-14516.1
0.3,5.01367,-14434.1
0.3,5.07469,-14360.7
0.3,5.13571,-14285.8
0.3,5.19673,-14222.5
0.3,5.25776,-14298.5
0.3,5.31878,-14082.3
0.3,5.3798,-14014.1
0.3,5.44082,-13947.2
0.3,5.50184,-nan
0.3,5.56286,-13815.6
0.3,5.62388,-13763.1
0.3,5.6849,-13702.9
0.3,5.74592,-13642.9
0.3,5.80694,-13588.6
0.3,5.86796,-13531.1
0.3,5.92898,-13475.7
0.3,5.99,-13430.2
0.3,6.05102,-13374
0.355102,0.01,-2.35235e+06
0.355102,0.0710204,-411685
0.355102,0.132041,-227883
0.355102,0.193061,-158702
0.355102,0.254082,-122437
0.355102,0.315102,-100121
0.355102,0.376122,-85025
0.355102,0.437143,-74130.4
0.355102,0.498163,-65903.8
0.355102,0.559184,-59469.3
0.355102,0.620204,-54307.6
0.355102,0.681224,-50069.8
0.355102,0.742245,-46527.6
0.355102,0.803265,-43536.2
0.355102,0.864286,-40963.4
0.355102,0.925306,-38735.9
0.355102,0.986327,-36785.9
0.355102,1.04735,-35058.8
0.355102,1.10837,-33533.3
0.355102,1.16939,-32166.4
0.355102,1.23041,-30932.6
0.355102,1.29143,-29820.5
0.355102,1.35245,-28803.3
0.355102,1.41347,-27881.4
0.355102,1.47449,-27034
0.355102,1.53551,-26261.5
0.355102,1.59653,-25542.6
0.355102,1.65755,-24880.4
0.355102,1.71857,-24263.4
0.355102,1.77959,-23689.2
0.355102,1.84061,-23160.2
0.355102,1.90163,-22659.4
0.355102,1.96265,-22193.9
0.355102,2.02367,-21757.4
0.355102,2.08469,-21339.8
0.355102,2.14571,-20956.3
0.355102,2.20673,-20588.5
0.355102,2.26776,-20244
0.355102,2.32878,-19911.7
0.355102,2.3898,-19605.9
0.355102,2.45082,-19306.4
0.355102,2.51184,-19031.5
0.355102,2.57286,-18763.9
0.355102,2.63388,-18515.1
0.355102,2.6949,-18268.5
0.355102,2.75592,-18036
0.355102,2.81694,-17814.2
0.355102,2.87796,-17611.7
0.355102,2.93898,-17408.3
0.355102,3,-17210
0.355102,3.06102,-17026.3
0.355102,3.12204,-16846.6
0.355102,3.18306,-16677.3
0.355102,3.24408,-16515.1
0.355102,3.3051,-19098.7
0.355102,3.36612,-16201.5
0.355102,3.42714,-16056.7
0.355102,3.48816,-15921.1
0.355102,3.54918,-15783.3
0.355102,3.6102,-15653.4
0.355102,3.67122,-15525.2
0.355102,3.73224,-15397.8
0.355102,3.79327,-15281.1
0.355102,3.85429,-15171.8
0.355102,3.91531,-15062.6
