length_scale,process_noise,lml
0.5,0.01,-2.01505e+06
0.5,0.025102,-873278
0.5,0.0402041,-559593
0.5,0.0553061,-412507
0.5,0.0704082,-327093
0.5,0.0855102,-271280
0.5,0.100612,-231948
0.5,0.115714,-202739
0.5,0.130816,-180184
0.5,0.145918,-162258
0.5,0.16102,-147671
0.5,0.176122,-135553
0.5,0.191224,-125345
0.5,0.206327,-116615
0.5,0.221429,-109077
0.5,0.236531,-102493
0.5,0.251633,-96692.8
0.5,0.266735,-91553.2
0.5,0.281837,-86962.2
0.5,0.296939,-82843.4
0.5,0.312041,-79122.3
0.5,0.327143,-75736
0.5,0.342245,-72660.9
0.5,0.357347,-69837.1
0.5,0.372449,-67243.6
0.5,0.387551,-64858.9
0.5,0.402653,-62650.5
0.5,0.417755,-60599.2
0.5,0.432857,-58700.4
0.5,0.447959,-56922.2
0.5,0.463061,-55260.3
0.5,0.478163,-53711.6
0.5,0.493265,-52253.1
0.5,0.508367,-50884.1
0.5,0.523469,-49590.8
0.5,0.538571,-48380.3
0.5,0.553673,-47223.1
0.5,0.568776,-46138
0.5,0.583878,-45106.5
0.5,0.59898,-44127.6
0.5,0.614082,-43201.3
0.5,0.629184,-42316.9
0.5,0.644286,-41470
0.5,0.659388,-40667.4
0.5,0.67449,-39900.1
0.5,0.689592,-39169.9
0.5,0.704694,-38469.5
0.5,0.719796,-37795
0.5,0.734898,-37152.1
0.5,0.75,-36534.7
0.693878,0.01,-1.23785e+06
0.693878,0.025102,-526409
0.693878,0.0402041,-336400
0.693878,0.0553061,-247993
0.693878,0.0704082,-196826
0.693878,0.0855102,-163448
0.693878,0.100612,-139947
0.693878,0.115714,-122493
0.693878,0.130816,-109030
0.693878,0.145918,-98315.5
0.693878,0.16102,-89606.4
0.693878,0.176122,-82368.8
0.693878,0.191224,-76263.4
0.693878,0.206327,-71050.5
0.693878,0.221429,-66543
0.693878,0.236531,-62610.5
0.693878,0.251633,-59143.3
0.693878,0.266735,-56066.2
0.693878,0.281837,-53324.6
0.693878,0.296939,-50858
0.693878,0.312041,-48630.3
0.693878,0.327143,-46602.7
0.693878,0.342245,-44763.8
0.693878,0.357347,-43066.5
0.693878,0.372449,-41519.3
0.693878,0.387551,-40095.1
0.693878,0.402653,-38768.5
0.693878,0.417755,-37537.3
0.693878,0.432857,-36401.4
0.693878,0.447959,-35339.5
0.693878,0.463061,-34339.6
0.693878,0.478163,-33416.8
0.693878,0.493265,-32546.5
0.693878,0.508367,-31716.9
0.693878,0.523469,-30944
0.693878,0.538571,-30221.4
0.693878,0.553673,-29529.2
0.693878,0.568776,-28877.3
0.693878,0.583878,-28261.1
0.693878,0.59898,-27668.1
0.693878,0.614082,-27117
0.693878,0.629184,-26584.6
0.693878,0.644286,-26073.6
0.693878,0.659388,-25603
0.693878,0.67449,-25143.3
0.693878,0.689592,-24697.8
0.693878,0.704694,-24280.6
0.693878,0.719796,-23883
0.693878,0.734898,-23495.5
0.693878,0.75,-23121.5
0.887755,0.01,-830782
0.887755,0.025102,-353188
0.887755,0.0402041,-227673
0.887755,0.0553061,-169491
0.887755,0.0704082,-135859
0.887755,0.0855102,-113900
0.887755,0.100612,-98425.8
0.887755,0.115714,-86918.3
0.887755,0.130816,-78033.9
0.887755,0.145918,-70943.7
0.887755,0.16102,-65167.7
0.887755,0.176122,-60368
0.887755,0.191224,-56312.1
0.887755,0.206327,-52858.2
0.887755,0.221429,-49850
0.887755,0.236531,-47225.1
0.887755,0.251633,-44900.6
0.887755,0.266735,-42860
0.887755,0.281837,-41037.6
0.887755,0.296939,-39378.5
0.887755,0.312041,-37874.9
0.887755,0.327143,-36542.7
0.887755,0.342245,-35299.5
0.887755,0.357347,-34172
0.887755,0.372449,-33141.2
0.887755,0.387551,-32193.9
0.887755,0.402653,-31305.3
0.887755,0.417755,-30502
0.887755,0.432857,-29728.8
0.887755,0.447959,-29046.6
0.887755,0.463061,-28399.1
0.887755,0.478163,-27784.1
0.887755,0.493265,-27205.8
0.887755,0.508367,-26687
0.887755,0.523469,-26188.9
0.887755,0.538571,-25741.7
0.887755,0.553673,-25324.4
0.887755,0.568776,-24940.6
0.887755,0.583878,-24570.4
0.887755,0.59898,-24262.1
0.887755,0.614082,-23971.6
0.887755,0.629184,-23716.8
0.887755,0.644286,-23585.3
0.887755,0.659388,-nan
0.887755,0.67449,-nan
0.887755,0.689592,-nan
0.887755,0.704694,-nan
0.887755,0.719796,-nan
0.887755,0.734898,-nan
0.887755,0.75,-nan
1.08163,0.01,-601312
1.08163,0.025102,-258987
1.08163,0.0402041,-169832
1.08163,0.0553061,-128622
1.08163,0.0704082,-104796
1.08163,0.0855102,-89229.9
1.08163,0.100612,-78267.1
1.08163,0.115714,-70091.3
1.08163,0.130816,-63795.3
1.08163,0.145918,-58760.2
1.08163,0.16102,-54668.7
1.08163,0.176122,-51291.4
1.08163,0.191224,-48409.6
1.08163,0.206327,-45972.5
1.08163,0.221429,-43878.9
1.08163,0.236531,-42049.8
1.08163,0.251633,-40425.1
1.08163,0.266735,-39033.1
1.08163,0.281837,-37811.6
1.08163,0.296939,-36702.9
1.08163,0.312041,-35706.2
1.08163,0.327143,-34881.3
1.08163,0.342245,-34119.6
1.08163,0.357347,-33508.2
1.08163,0.372449,-32920.4
1.08163,0.387551,-32463.7
1.08163,0.402653,-32094.7
1.08163,0.417755,-31923.2
1.08163,0.432857,-31877.9
1.08163,0.447959,-32257.1
1.08163,0.463061,-34709.3
1.08163,0.478163,-nan
1.08163,0.493265,-nan
1.08163,0.508367,-nan
1.08163,0.523469,-nan
1.08163,0.538571,-nan
1.08163,0.553673,-nan
1.08163,0.568776,-nan
1.08163,0.583878,-nan
1.08163,0.59898,-nan
1.08163,0.614082,-nan
1.08163,0.629184,-nan
1.08163,0.644286,-nan
1.08163,0.659388,-nan
1.08163,0.67449,-nan
1.08163,0.689592,-nan
1.08163,0.704694,-nan
1.08163,0.719796,-nan
1.08163,0.734898,-nan
1.08163,0.75,-nan
1.27551,0.01,-463135
1.27551,0.025102,-204740
1.27551,0.0402041,-137656
1.27551,0.0553061,-106558
1.27551,0.0704082,-88551.1
1.27551,0.0855102,-76816.3
1.27551,0.100612,-68512.9
1.27551,0.115714,-62294.4
1.27551,0.130816,-57605.2
1.27551,0.145918,-53803.9
1.27551,0.16102,-50762.4
1.27551,0.176122,-48257.8
1.27551,0.191224,-46191.5
1.27551,0.206327,-44471.5
1.27551,0.221429,-43083.2
1.27551,0.236531,-41903.3
1.27551,0.251633,-40987.7
1.27551,0.266735,-40348.5
1.27551,0.281837,-39986.8
1.27551,0.296939,-39998.1
1.27551,0.312041,-40765.8
1.27551,0.327143,-nan
1.27551,0.342245,-nan
1.27551,0.357347,-nan
1.27551,0.372449,-nan
1.27551,0.387551,-nan
1.27551,0.402653,-nan
1.27551,0.417755,-nan
1.27551,0.432857,-nan
1.27551,0.447959,-nan
1.27551,0.463061,-nan
1.27551,0.478163,-nan
1.27551,0.493265,-nan
1.27551,0.508367,-nan
1.27551,0.523469,-nan
1.27551,0.538571,-nan
1.27551,0.553673,-nan
1.27551,0.568776,-nan
1.27551,0.583878,-nan
1.27551,0.59898,-nan
1.27551,0.614082,-nan
1.27551,0.629184,-nan
1.27551,0.644286,-nan
1.27551,0.659388,-nan
1.27551,0.67449,-nan
1.27551,0.689592,-nan
1.27551,0.704694,-nan
1.27551,0.719796,-nan
1.27551,0.734898,-nan
1.27551,0.75,-nan
1.46939,0.01,-375508
1.46939,0.025102,-172322
1.46939,0.0402041,-119552
1.46939,0.0553061,-95107
1.46939,0.0704082,-80987.1
1.46939,0.0855102,-71714.7
1.46939,0.100612,-65267.9
1.46939,0.115714,-60509.2
1.46939,0.130816,-56980
1.46939,0.145918,-54202
1.46939,0.16102,-52102
1.46939,0.176122,-50488.5
1.46939,0.191224,-49368.4
1.46939,0.206327,-48721.2
1.46939,0.221429,-48530.8
1.46939,0.236531,-49064
1.46939,0.251633,-50668.8
1.46939,0.266735,-55440.9
1.46939,0.281837,-nan
1.46939,0.296939,-nan
1.46939,0.312041,-nan
1.46939,0.327143,-nan
1.46939,0.342245,-nan
1.46939,0.357347,-nan
1.46939,0.372449,-nan
1.46939,0.387551,-nan
1.46939,0.402653,-nan
1.46939,0.417755,-nan
1.46939,0.432857,-nan
1.46939,0.447959,-nan
1.46939,0.463061,-nan
1.46939,0.478163,-nan
1.46939,0.493265,-nan
1.46939,0.508367,-nan
1.46939,0.523469,-nan
1.46939,0.538571,-nan
1.46939,0.553673,-nan
1.46939,0.568776,-nan
1.46939,0.583878,-nan
1.46939,0.59898,-nan
1.46939,0.614082,-nan
1.46939,0.629184,-nan
1.46939,0.644286,-nan
1.46939,0.659388,-nan
1.46939,0.67449,-nan
1.46939,0.689592,-nan
1.46939,0.704694,-nan
1.46939,0.719796,-nan
1.46939,0.734898,-nan
1.46939,0.75,-nan
1.66327,0.01,-318294
1.66327,0.025102,-152606
1.66327,0.0402041,-109437
1.66327,0.0553061,-89302.9
1.66327,0.0704082,-77627.7
1.66327,0.0855102,-70058.8
1.66327,0.100612,-64885.6
1.66327,0.115714,-61092.1
1.66327,0.130816,-58382.5
1.66327,0.145918,-56484.9
1.66327,0.16102,-55222.8
1.66327,0.176122,-54660.5
1.66327,0.191224,-54936.8
1.66327,0.206327,-56723.4
1.66327,0.221429,-62954.6
1.66327,0.236531,-nan
1.66327,0.251633,-nan
1.66327,0.266735,-nan
1.66327,0.281837,-nan
1.66327,0.296939,-nan
1.66327,0.312041,-nan
1.66327,0.327143,-nan
1.66327,0.342245,-nan
1.66327,0.357347,-nan
1.66327,0.372449,-nan
1.66327,0.387551,-nan
1.66327,0.402653,-nan
1.66327,0.417755,-nan
1.66327,0.432857,-nan
1.66327,0.447959,-nan
1.66327,0.463061,-nan
1.66327,0.478163,-nan
1.66327,0.493265,-nan
1.66327,0.508367,-nan
1.66327,0.523469,-nan
1.66327,0.538571,-nan
1.66327,0.553673,-nan
1.66327,0.568776,-nan
1.66327,0.583878,-nan
1.66327,0.59898,-nan
1.66327,0.614082,-nan
1.66327,0.629184,-nan
1.66327,0.644286,-nan
1.66327,0.659388,-nan
1.66327,0.67449,-nan
1.66327,0.689592,-nan
1.66327,0.704694,-nan
1.66327,0.719796,-nan
1.66327,0.734898,-nan
1.66327,0.75,-nan
1.85714,0.01,-281257
1.85714,0.025102,-142370
1.85714,0.0402041,-105931
1.85714,0.0553061,-88958
1.85714,0.0704082,-79233.2
1.85714,0.0855102,-73159.1
1.85714,0.100612,-69156.9
1.85714,0.115714,-66545
1.85714,0.130816,-65193.2
1.85714,0.145918,-65039.9
1.85714,0.16102,-66270.2
1.85714,0.176122,-69751.6
1.85714,0.191224,-nan
1.85714,0.206327,-nan
1.85714,0.221429,-nan
1.85714,0.236531,-nan
1.85714,0.251633,-nan
1.85714,0.266735,-nan
1.85714,0.281837,-nan
1.85714,0.296939,-nan
1.85714,0.312041,-nan
1.85714,0.327143,-nan
1.85714,0.342245,-nan
1.85714,0.357347,-nan
1.85714,0.372449,-nan
1.85714,0.387551,-nan
1.85714,0.402653,-nan
1.85714,0.417755,-nan
1.85714,0.432857,-nan
1.85714,0.447959,-nan
1.85714,0.463061,-nan
1.85714,0.478163,-nan
1.85714,0.493265,-nan
1.85714,0.508367,-nan
1.85714,0.523469,-nan
1.85714,0.538571,-nan
1.85714,0.553673,-nan
1.85714,0.568776,-nan
1.85714,0.583878,-nan
1.85714,0.59898,-nan
1.85714,0.614082,-nan
1.85714,0.629184,-nan
1.85714,0.644286,-nan
1.85714,0.659388,-nan
1.85714,0.67449,-nan
1.85714,0.689592,-nan
1.85714,0.704694,-nan
1.85714,0.719796,-nan
1.85714,0.734898,-nan
1.85714,0.75,-nan
2.05102,0.01,-257474
2.05102,0.025102,-138467
2.05102,0.0402041,-106987
2.05102,0.0553061,-92299.4
2.05102,0.0704082,-84044.1
2.05102,0.0855102,-79078.1
2.05102,0.100612,-75954.9
2.05102,0.115714,-74610.9
2.05102,0.130816,-74695.5
2.05102,0.145918,-76311.2
2.05102,0.16102,-80824.6
2.05102,0.176122,-92407.3
2.05102,0.191224,-nan
2.05102,0.206327,-nan
2.05102,0.221429,-nan
2.05102,0.236531,-nan
2.05102,0.251633,-nan
2.05102,0.266735,-nan
2.05102,0.281837,-nan
2.05102,0.296939,-nan
2.05102,0.312041,-nan
2.05102,0.327143,-nan
2.05102,0.342245,-nan
2.05102,0.357347,-nan
2.05102,0.372449,-nan
2.05102,0.387551,-nan
2.05102,0.402653,-nan
2.05102,0.417755,-nan
2.05102,0.432857,-nan
2.05102,0.447959,-nan
2.05102,0.463061,-nan
2.05102,0.478163,-nan
2.05102,0.493265,-nan
2.05102,0.508367,-nan
2.05102,0.523469,-nan
2.05102,0.538571,-nan
2.05102,0.553673,-nan
