length_scale,process_noise,lml
0.5,0.01,-2.12962e+06
0.5,0.025102,-915119
0.5,0.0402041,-585055
0.5,0.0553061,-430816
0.5,0.0704082,-341399
0.5,0.0855102,-283034
0.5,0.100612,-241936
0.5,0.115714,-211424
0.5,0.130816,-187882
0.5,0.145918,-169169
0.5,0.16102,-153940
0.5,0.176122,-141303
0.5,0.191224,-130659
0.5,0.206327,-121553
0.5,0.221429,-113693
0.5,0.236531,-106826
0.5,0.251633,-100782
0.5,0.266735,-95424.9
0.5,0.281837,-90641
0.5,0.296939,-86344.1
0.5,0.312041,-82463.2
0.5,0.327143,-78942.6
0.5,0.342245,-75736
0.5,0.357347,-72798.6
0.5,0.372449,-70102.7
0.5,0.387551,-67611.6
0.5,0.402653,-65311.9
0.5,0.417755,-63176.1
0.5,0.432857,-61201.1
0.5,0.447959,-59351.6
0.5,0.463061,-57618.4
0.5,0.478163,-56005.7
0.5,0.493265,-54492.3
0.5,0.508367,-53066.1
0.5,0.523469,-51719.9
0.5,0.538571,-50457.2
0.5,0.553673,-49252.7
0.5,0.568776,-48121.1
0.5,0.583878,-47051.4
0.5,0.59898,-46036.6
0.5,0.614082,-45058.5
0.5,0.629184,-44142.2
0.5,0.644286,-43269.2
0.5,0.659388,-42429
0.5,0.67449,-41628.6
0.5,0.689592,-40869.8
0.5,0.704694,-40141
0.5,0.719796,-39450.2
0.5,0.734898,-38778.2
0.5,0.75,-38133.5
0.693878,0.01,-1.28013e+06
0.693878,0.025102,-541471
0.693878,0.0402041,-345932
0.693878,0.0553061,-255183
0.693878,0.0704082,-202729
0.693878,0.0855102,-168507
0.693878,0.100612,-144418
0.693878,0.115714,-126543
0.693878,0.130816,-112742
0.693878,0.145918,-101772
0.693878,0.16102,-92829.9
0.693878,0.176122,-85404.3
0.693878,0.191224,-79149.8
0.693878,0.206327,-73796.3
0.693878,0.221429,-69166.3
0.693878,0.236531,-65138.6
0.693878,0.251633,-61569.1
0.693878,0.266735,-58415.3
0.693878,0.281837,-55591.2
0.693878,0.296939,-53059.4
0.693878,0.312041,-50770.1
0.693878,0.327143,-48681.4
0.693878,0.342245,-46784.4
0.693878,0.357347,-45060.5
0.693878,0.372449,-43458.6
0.693878,0.387551,-41980.8
0.693878,0.402653,-40624.8
0.693878,0.417755,-39365.7
0.693878,0.432857,-38181.8
0.693878,0.447959,-37090.4
0.693878,0.463061,-36072.9
0.693878,0.478163,-35114.2
0.693878,0.493265,-34215.5
0.693878,0.508367,-33361.5
0.693878,0.523469,-32569
0.693878,0.538571,-31812.7
0.693878,0.553673,-31111.7
0.693878,0.568776,-30436.8
0.693878,0.583878,-29801.4
0.693878,0.59898,-29197.5
0.693878,0.614082,-28623.5
0.693878,0.629184,-28069.1
0.693878,0.644286,-27554.7
0.693878,0.659388,-27062.1
0.693878,0.67449,-26592.3
0.693878,0.689592,-26138.1
0.693878,0.704694,-25707.9
0.693878,0.719796,-25298
0.693878,0.734898,-24911.1
0.693878,0.75,-24539.5
0.887755,0.01,-853244
0.887755,0.025102,-362861
0.887755,0.0402041,-234894
0.887755,0.0553061,-175725
0.887755,0.0704082,-141529
0.887755,0.0855102,-119249
0.887755,0.100612,-103522
0.887755,0.115714,-91851.9
0.887755,0.130816,-82830.8
0.887755,0.145918,-75624.5
0.887755,0.16102,-69781
0.887755,0.176122,-64885.5
0.887755,0.191224,-60772.7
0.887755,0.206327,-57249.1
0.887755,0.221429,-54191.2
0.887755,0.236531,-51540.3
0.887755,0.251633,-49169.5
0.887755,0.266735,-47105.8
0.887755,0.281837,-45248.1
0.887755,0.296939,-43592
0.887755,0.312041,-42047.7
0.887755,0.327143,-40692.8
0.887755,0.342245,-39459.1
0.887755,0.357347,-38320.5
0.887755,0.372449,-37299.5
0.887755,0.387551,-36313.1
0.887755,0.402653,-35470.4
0.887755,0.417755,-34660.8
0.887755,0.432857,-33908
0.887755,0.447959,-33277.9
0.887755,0.463061,-32620.3
0.887755,0.478163,-32113.2
0.887755,0.493265,-31724.2
0.887755,0.508367,-nan
0.887755,0.523469,-nan
0.887755,0.538571,-nan
0.887755,0.553673,-nan
0.887755,0.568776,-nan
0.887755,0.583878,-nan
0.887755,0.59898,-nan
0.887755,0.614082,-nan
0.887755,0.629184,-nan
0.887755,0.644286,-nan
0.887755,0.659388,-nan
0.887755,0.67449,-nan
0.887755,0.689592,-nan
0.887755,0.704694,-nan
0.887755,0.719796,-nan
0.887755,0.734898,-nan
0.887755,0.75,-nan
1.08163,0.01,-617566
1.08163,0.025102,-267730
1.08163,0.0402041,-177013
1.08163,0.0553061,-135077
1.08163,0.0704082,-110787
1.08163,0.0855102,-94935.1
1.08163,0.100612,-83755.2
1.08163,0.115714,-75420.6
1.08163,0.130816,-68972.6
1.08163,0.145918,-63840.1
1.08163,0.16102,-59681.7
1.08163,0.176122,-56203.2
1.08163,0.191224,-53288.3
1.08163,0.206327,-50801.3
1.08163,0.221429,-48645.6
1.08163,0.236531,-46815.2
1.08163,0.251633,-45190.7
1.08163,0.266735,-43823.2
1.08163,0.281837,-42613.1
1.08163,0.296939,-41575.3
1.08163,0.312041,-40664.7
1.08163,0.327143,-39947.7
1.08163,0.342245,-39428.9
1.08163,0.357347,-39230
1.08163,0.372449,-nan
1.08163,0.387551,-nan
1.08163,0.402653,-nan
1.08163,0.417755,-nan
1.08163,0.432857,-nan
1.08163,0.447959,-nan
1.08163,0.463061,-nan
1.08163,0.478163,-nan
1.08163,0.493265,-nan
1.08163,0.508367,-nan
1.08163,0.523469,-nan
1.08163,0.538571,-nan
1.08163,0.553673,-nan
1.08163,0.568776,-nan
1.08163,0.583878,-nan
1.08163,0.59898,-nan
1.08163,0.614082,-nan
1.08163,0.629184,-nan
1.08163,0.644286,-nan
1.08163,0.659388,-nan
1.08163,0.67449,-nan
1.08163,0.689592,-nan
1.08163,0.704694,-nan
1.08163,0.719796,-nan
1.08163,0.734898,-nan
1.08163,0.75,-nan
1.27551,0.01,-478157
1.27551,0.025102,-214509
1.27551,0.0402041,-146232
1.27551,0.0553061,-114636
1.27551,0.0704082,-96334.4
1.27551,0.0855102,-84401.4
1.27551,0.100612,-75966.6
1.27551,0.115714,-69788.7
1.27551,0.130816,-65028.9
1.27551,0.145918,-61319.9
1.27551,0.16102,-58376.5
1.27551,0.176122,-56048.5
1.27551,0.191224,-54240.3
1.27551,0.206327,-52831.4
1.27551,0.221429,-52006.2
1.27551,0.236531,-51864.4
1.27551,0.251633,-nan
1.27551,0.266735,-nan
1.27551,0.281837,-nan
1.27551,0.296939,-nan
1.27551,0.312041,-nan
1.27551,0.327143,-nan
1.27551,0.342245,-nan
