length_scale,process_noise,lml
0.5,0.01,-2.43331e+06
0.5,0.05125,-515766
0.5,0.0925,-291955
0.5,0.13375,-205093
0.5,0.175,-158951
0.5,0.21625,-130296
0.5,0.2575,-110821
0.5,0.29875,-96694.4
0.5,0.34,-86027.1
0.5,0.38125,-77669.3
0.5,0.4225,-70926
0.5,0.46375,-65479.3
0.5,0.505,-60887.3
0.5,0.54625,-57141.5
0.5,0.5875,-53927.2
0.5,0.62875,-51208
0.5,0.67,-nan
0.5,0.71125,-nan
0.5,0.7525,-nan
0.5,0.79375,-nan
0.5,0.835,-nan
0.5,0.87625,-nan
0.5,0.9175,-nan
0.5,0.95875,-nan
0.5,1,-nan
0.6875,0.01,-1.41133e+06
0.6875,0.05125,-304164
0.6875,0.0925,-177322
0.6875,0.13375,-128036
0.6875,0.175,-101817
0.6875,0.21625,-85623.8
0.6875,0.2575,-74768.8
0.6875,0.29875,-67205.6
0.6875,0.34,-62181.6
0.6875,0.38125,-60983.6
0.6875,0.4225,-nan
0.6875,0.46375,-nan
0.6875,0.505,-nan
0.6875,0.54625,-nan
0.6875,0.5875,-nan
0.6875,0.62875,-nan
0.6875,0.67,-nan
0.6875,0.71125,-nan
0.6875,0.7525,-nan
0.6875,0.79375,-nan
0.6875,0.835,-nan
0.6875,0.87625,-nan
0.6875,0.9175,-nan
0.6875,0.95875,-nan
0.6875,1,-nan
0.875,0.01,-937650
0.875,0.05125,-216327
0.875,0.0925,-133833
0.875,0.13375,-102060
0.875,0.175,-86138.6
0.875,0.21625,-79067.9
0.875,0.2575,-103426
0.875,0.29875,-nan
0.875,0.34,-nan
0.875,0.38125,-nan
0.875,0.4225,-nan
0.875,0.46375,-nan
0.875,0.505,-nan
0.875,0.54625,-nan
0.875,0.5875,-nan
0.875,0.62875,-nan
0.875,0.67,-nan
0.875,0.71125,-nan
0.875,0.7525,-nan
0.875,0.79375,-nan
0.875,0.835,-nan
0.875,0.87625,-nan
0.875,0.9175,-nan
0.875,0.95875,-nan
0.875,1,-nan
1.0625,0.01,-691156
1.0625,0.05125,-178991
1.0625,0.0925,-120566
1.0625,0.13375,-100834
1.0625,0.175,-103364
1.0625,0.21625,-nan
1.0625,0.2575,-nan
1.0625,0.29875,-nan
1.0625,0.34,-nan
1.0625,0.38125,-nan
1.0625,0.4225,-nan
1.0625,0.46375,-nan
1.0625,0.505,-nan
1.0625,0.54625,-nan
1.0625,0.5875,-nan
1.0625,0.62875,-nan
1.0625,0.67,-nan
