length_scale,process_noise,lml
0.3,0.01,-2.91247e+06
0.3,0.0914286,-393506
0.3,0.172857,-213853
0.3,0.254286,-148146
0.3,0.335714,-114126
0.3,0.417143,-93339
0.3,0.498571,-79337.4
0.3,0.58,-69264.4
0.3,0.661429,-61681
0.3,0.742857,-55771.1
0.3,0.824286,-51036.5
0.3,0.905714,-47152.5
0.3,0.987143,-43918.9
0.3,1.06857,-41182.3
0.3,1.15,-38845.9
0.3,1.23143,-36812.7
0.3,1.31286,-35037.3
0.3,1.39429,-33481
0.3,1.47571,-32092.4
0.3,1.55714,-30848.2
0.3,1.63857,-29740
0.3,1.72,-28733.8
0.3,1.80143,-27818
0.3,1.88286,-26984.5
0.3,1.96429,-26222.2
0.3,2.04571,-25522.4
0.3,2.12714,-24884
0.3,2.20857,-24285
0.3,2.29,-23735.3
0.3,2.37143,-23216.2
0.3,2.45286,-22739.7
0.3,2.53429,-22295.3
0.3,2.61571,-21880
0.3,2.69714,-21493
0.3,2.77857,-21124.2
0.3,2.86,-20777.2
0.3,2.94143,-20454.2
0.3,3.02286,-20139.8
0.3,3.10429,-19854.9
0.3,3.18571,-19577.2
0.3,3.26714,-19319.7
0.3,3.34857,-19070.5
0.3,3.43,-18838.9
0.3,3.51143,-18613
0.3,3.59286,-18399.3
0.3,3.67429,-18194.5
0.3,3.75571,-17997.8
0.3,3.83714,-17813.4
0.3,3.91857,-17635.6
0.3,4,-17468.6
0.3,4.08143,-17304.1
0.3,4.16286,-17152.1
0.3,4.24429,-17002.5
0.3,4.32571,-16865.6
0.3,4.40714,-16715.6
0.3,4.48857,-16589.4
0.3,4.57,-16466.4
0.3,4.65143,-16340.2
0.3,4.73286,-16220.8
0.3,4.81429,-16111.8
0.3,4.89571,-16000.3
0.3,4.97714,-15887.3
0.3,5.05857,-15791.7
0.3,5.14,-15691
0.3,5.22143,-15587.8
0.3,5.30286,-15520.4
0.3,5.38429,-15419.4
0.3,5.46571,-nan
0.3,5.54714,-15247.2
0.3,5.62857,-15166.9
0.3,5.71,-15084.2
0.3,5.79143,-15007.1
0.3,5.87286,-14927.9
0.3,5.95429,-14862.5
0.3,6.03571,-14793.8
0.3,6.11714,-14722.8
0.3,6.19857,-14647.8
0.3,6.28,-14599.7
0.3,6.36143,-14527.6
0.3,6.44286,-14469.8
0.3,6.52429,-14418.2
0.3,6.60571,-nan
0.3,6.68714,-14423.9
0.3,6.76857,-14256.8
0.3,6.85,-14223.6
0.3,6.93143,-nan
0.3,7.01286,-14087.6
0.3,7.09429,-14044.1
0.3,7.17571,-13989.4
0.3,7.25714,-13946.2
0.3,7.33857,-nan
0.3,7.42,-13846.9
0.3,7.50143,-13815.1
0.3,7.58286,-nan
0.3,7.66429,-13727
0.3,7.74571,-nan
0.3,7.82714,-13647.1
0.3,7.90857,-13608.7
0.3,7.99,-13570.3
0.3,8.07143,-13532.3
0.355102,0.01,-2.51872e+06
0.355102,0.0914286,-335390
0.355102,0.172857,-182449
0.355102,0.254286,-126594
0.355102,0.335714,-97682.5
0.355102,0.417143,-80033.4
0.355102,0.498571,-68146.4
0.355102,0.58,-59610.7
0.355102,0.661429,-53175
0.355102,0.742857,-48162.6
0.355102,0.824286,-44150.6
0.355102,0.905714,-40867.8
0.355102,0.987143,-38132.9
0.355102,1.06857,-35817.1
0.355102,1.15,-33837.5
0.355102,1.23143,-32124.7
0.355102,1.31286,-30624.1
0.355102,1.39429,-29303
0.355102,1.47571,-28132.8
0.355102,1.55714,-27082.5
0.355102,1.63857,-26148.6
0.355102,1.72,-25295.5
0.355102,1.80143,-24534.1
0.355102,1.88286,-23828.4
0.355102,1.96429,-23185.1
0.355102,2.04571,-22599.4
0.355102,2.12714,-22056.5
0.355102,2.20857,-21564.6
0.355102,2.29,-21092.8
0.355102,2.37143,-20670.8
0.355102,2.45286,-20269.3
0.355102,2.53429,-19889.3
0.355102,2.61571,-19538.5
0.355102,2.69714,-19213.6
0.355102,2.77857,-18910.7
0.355102,2.86,-18616.3
0.355102,2.94143,-18346
0.355102,3.02286,-18088.3
0.355102,3.10429,-17850.7
0.355102,3.18571,-17619.3
0.355102,3.26714,-17402.5
0.355102,3.34857,-17191.5
0.355102,3.43,-17001.9
0.355102,3.51143,-16812.9
0.355102,3.59286,-16634.1
0.355102,3.67429,-16463.5
0.355102,3.75571,-16312.2
0.355102,3.83714,-16148.1
0.355102,3.91857,-16003.5
0.355102,4,-15864.4
0.355102,4.08143,-15730.5
0.355102,4.16286,-15597.8
0.355102,4.24429,-15482.7
0.355102,4.32571,-15355.7
0.355102,4.40714,-15253.3
0.355102,4.48857,-15138.1
0.355102,4.57,-15034.2
0.355102,4.65143,-14926.8
0.355102,4.73286,-14834
0.355102,4.81429,-14740.2
0.355102,4.89571,-14641.9
0.355102,4.97714,-14562.1
0.355102,5.05857,-14476.2
0.355102,5.14,-14394
0.355102,5.22143,-14310.9
0.355102,5.30286,-14247.1
0.355102,5.38429,-14169.5
0.355102,5.46571,-nan
0.355102,5.54714,-14021.6
0.355102,5.62857,-13966.1
0.355102,5.71,-13896.3
0.355102,5.79143,-13829.2
0.355102,5.87286,-13766.9
0.355102,5.95429,-13711.9
0.355102,6.03571,-13658.2
0.355102,6.11714,-13603.9
0.355102,6.19857,-13547
0.355102,6.28,-13496.9
0.355102,6.36143,-13445.4
0.355102,6.44286,-13399.3
0.355102,6.52429,-13341.8
0.355102,6.60571,-nan
0.355102,6.68714,-13333.8
0.355102,6.76857,-13227.6
0.355102,6.85,-13181.1
0.355102,6.93143,-nan
0.355102,7.01286,-13080.9
0.355102,7.09429,-13038.2
0.355102,7.17571,-13009.6
0.355102,7.25714,-12972.4
0.355102,7.33857,-nan
0.355102,7.42,-12902.8
0.355102,7.50143,-12870.6
0.355102,7.58286,-nan
0.355102,7.66429,-12795.3
0.355102,7.74571,-nan
0.355102,7.82714,-12731.2
0.355102,7.90857,-12698.9
0.355102,7.99,-12673.3
0.355102,8.07143,-12640.9
0.410204,0.01,-2.1825e+06
0.410204,0.0914286,-287365
0.410204,0.172857,-156577
0.410204,0.254286,-108829
0.410204,0.335714,-84141.6
0.410204,0.417143,-69062.5
0.410204,0.498571,-58912.5
0.410204,0.58,-51623.3
0.410204,0.661429,-46135.1
0.410204,0.742857,-41866.5
0.410204,0.824286,-38442.2
0.410204,0.905714,-35647.7
0.410204,0.987143,-33314.5
0.410204,1.06857,-31345.5
0.410204,1.15,-29660.9
0.410204,1.23143,-28196.4
0.410204,1.31286,-26923.1
0.410204,1.39429,-25807.1
0.410204,1.47571,-24813.6
0.410204,1.55714,-23919.6
0.410204,1.63857,-23124.1
0.410204,1.72,-22410
0.410204,1.80143,-21755
0.410204,1.88286,-21158.7
0.410204,1.96429,-20618.1
0.410204,2.04571,-20118.6
0.410204,2.12714,-19661.7
0.410204,2.20857,-19240.3
0.410204,2.29,-18850
0.410204,2.37143,-18480.8
0.410204,2.45286,-18144.5
0.410204,2.53429,-17829.7
0.410204,2.61571,-17540.3
0.410204,2.69714,-17263
0.410204,2.77857,-17005.1
0.410204,2.86,-16759.2
0.410204,2.94143,-16528.6
0.410204,3.02286,-16307.4
0.410204,3.10429,-16108.6
0.410204,3.18571,-15920.4
0.410204,3.26714,-15739.3
0.410204,3.34857,-15560
0.410204,3.43,-15398.9
0.410204,3.51143,-15240.1
0.410204,3.59286,-15096.5
0.410204,3.67429,-14953
0.410204,3.75571,-14816.6
0.410204,3.83714,-14689.8
0.410204,3.91857,-14568.6
0.410204,4,-14448
0.410204,4.08143,-14337.7
0.410204,4.16286,-14232.9
0.410204,4.24429,-14138.4
0.410204,4.32571,-14019.7
0.410204,4.40714,-13926.9
0.410204,4.48857,-13843.9
0.410204,4.57,-13756.6
0.410204,4.65143,-13673.6
0.410204,4.73286,-13595.5
0.410204,4.81429,-13515.3
0.410204,4.89571,-13434
0.410204,4.97714,-13366.7
0.410204,5.05857,-13298.8
0.410204,5.14,-13232.6
0.410204,5.22143,-13167.3
0.410204,5.30286,-13104.7
0.410204,5.38429,-13042.6
0.410204,5.46571,-nan
0.410204,5.54714,-12933.7
0.410204,5.62857,-12877.1
0.410204,5.71,-12829.7
0.410204,5.79143,-12768.7
0.410204,5.87286,-12729.4
0.410204,5.95429,-12672.1
0.410204,6.03571,-12632.2
0.410204,6.11714,-12577.8
0.410204,6.19857,-12546
0.410204,6.28,-12497.6
0.410204,6.36143,-12448.9
0.410204,6.44286,-12418.8
0.410204,6.52429,-12380.3
0.410204,6.60571,-nan
0.410204,6.68714,-12328.4
0.410204,6.76857,-12267.4
0.410204,6.85,-12233.7
0.410204,6.93143,-nan
0.410204,7.01286,-12162.2
0.410204,7.09429,-12134.8
0.410204,7.17571,-12105.5
0.410204,7.25714,-12069.2
0.410204,7.33857,-nan
0.410204,7.42,-12014.3
0.410204,7.50143,-11984.5
0.410204,7.58286,-nan
0.410204,7.66429,-nan
0.410204,7.74571,-nan
0.410204,7.82714,-11881.2
0.410204,7.90857,-11855.4
0.410204,7.99,-11825
0.410204,8.07143,-11801.3
0.465306,0.01,-1.89693e+06
0.465306,0.0914286,-247723
0.465306,0.172857,-135312
0.465306,0.254286,-94267
0.465306,0.335714,-73027
0.465306,0.417143,-60069.2
0.465306,0.498571,-51339.1
0.465306,0.58,-45066.6
0.465306,0.661429,-40350.4
0.465306,0.742857,-36670.2
0.465306,0.824286,-33734
0.465306,0.905714,-31333.4
0.465306,0.987143,-29328.6
0.465306,1.06857,-27642.1
0.465306,1.15,-26188.4
0.465306,1.23143,-24938.5
0.465306,1.31286,-23849.5
0.465306,1.39429,-22883.5
0.465306,1.47571,-22037.7
0.465306,1.55714,-21275.3
0.465306,1.63857,-20593.9
0.465306,1.72,-19972.7
0.465306,1.80143,-19415.5
0.465306,1.88286,-18912.6
0.465306,1.96429,-18446.6
0.465306,2.04571,-18022.8
0.465306,2.12714,-17629
0.465306,2.20857,-17270.1
0.465306,2.29,-16933.4
0.465306,2.37143,-16631.8
0.465306,2.45286,-16335.3
0.465306,2.53429,-16070.8
0.465306,2.61571,-15821.7
0.465306,2.69714,-15584.8
0.465306,2.77857,-15369.1
0.465306,2.86,-15160.3
0.465306,2.94143,-14963.7
0.465306,3.02286,-14785.7
0.465306,3.10429,-14606.8
0.465306,3.18571,-14451.4
0.465306,3.26714,-14291.3
0.465306,3.34857,-14152.4
0.465306,3.43,-14012.5
0.465306,3.51143,-13877.7
0.465306,3.59286,-13750.6
0.465306,3.67429,-13634.9
0.465306,3.75571,-13523.6
0.465306,3.83714,-13412.1
0.465306,3.91857,-13306.4
0.465306,4,-13209.4
0.465306,4.08143,-13112.7
0.465306,4.16286,-13027.1
0.465306,4.24429,-12938.9
0.465306,4.32571,-12850.8
0.465306,4.40714,-12768.5
0.465306,4.48857,-12699.3
