length_scale,process_noise,lml
0.5,0.01,-1.74008e+06
0.5,0.025102,-764259
0.5,0.0402041,-492777
0.5,0.0553061,-364770
0.5,0.0704082,-290170
0.5,0.0855102,-241293
0.5,0.100612,-206773
0.5,0.115714,-181078
0.5,0.130816,-161226
0.5,0.145918,-145422
0.5,0.16102,-132523
0.5,0.176122,-121814
0.5,0.191224,-112775
0.5,0.206327,-105048
0.5,0.221429,-98361.2
0.5,0.236531,-92515.4
0.5,0.251633,-87373.7
0.5,0.266735,-82801.5
0.5,0.281837,-78728.1
0.5,0.296939,-75052.9
0.5,0.312041,-71741.5
0.5,0.327143,-68726.2
0.5,0.342245,-65986.2
0.5,0.357347,-63467.5
0.5,0.372449,-61158.3
0.5,0.387551,-59024.1
0.5,0.402653,-57057.2
0.5,0.417755,-55220.1
0.5,0.432857,-53530
0.5,0.447959,-51939.5
0.5,0.463061,-50453.2
0.5,0.478163,-49068.6
0.5,0.493265,-47760.4
0.5,0.508367,-46534.6
0.5,0.523469,-45387.2
0.5,0.538571,-44293.3
0.5,0.553673,-43256
0.5,0.568776,-42292
0.5,0.583878,-41363.5
0.5,0.59898,-40490.3
0.5,0.614082,-39647.5
0.5,0.629184,-38858.6
0.5,0.644286,-38102.1
0.5,0.659388,-37380.6
0.5,0.67449,-36691.5
0.5,0.689592,-36034
0.5,0.704694,-35404.1
0.5,0.719796,-34800.8
0.5,0.734898,-34219
0.5,0.75,-33668.5
0.693878,0.01,-1.11454e+06
0.693878,0.025102,-481629
0.693878,0.0402041,-310816
0.693878,0.0553061,-231054
0.693878,0.0704082,-184806
0.693878,0.0855102,-154545
0.693878,0.100612,-133225
0.693878,0.115714,-117385
0.693878,0.130816,-105110
0.693878,0.145918,-95342.2
0.693878,0.16102,-87387.9
0.693878,0.176122,-80776.8
0.693878,0.191224,-75182.1
0.693878,0.206327,-70396.4
0.693878,0.221429,-66246.9
0.693878,0.236531,-62616.1
0.693878,0.251633,-59414.3
0.693878,0.266735,-56562.6
0.693878,0.281837,-54042.2
0.693878,0.296939,-51745.5
0.693878,0.312041,-49658
0.693878,0.327143,-47774.5
0.693878,0.342245,-46064.3
0.693878,0.357347,-44479.1
0.693878,0.372449,-43015.5
0.693878,0.387551,-41680
0.693878,0.402653,-40420.7
0.693878,0.417755,-39264.6
0.693878,0.432857,-38181.3
0.693878,0.447959,-37168.8
0.693878,0.463061,-36228.6
0.693878,0.478163,-35342.9
0.693878,0.493265,-34506.2
0.693878,0.508367,-33724.9
0.693878,0.523469,-32989.5
0.693878,0.538571,-32307.5
0.693878,0.553673,-31632.2
0.693878,0.568776,-30992.9
0.693878,0.583878,-30401.7
0.693878,0.59898,-29824.8
0.693878,0.614082,-29287.4
0.693878,0.629184,-28770.8
0.693878,0.644286,-28286.2
0.693878,0.659388,-27810.6
0.693878,0.67449,-27377.7
0.693878,0.689592,-26939.3
0.693878,0.704694,-26530
0.693878,0.719796,-26120.2
0.693878,0.734898,-25748.2
0.693878,0.75,-25382.4
0.887755,0.01,-765557
0.887755,0.025102,-329831
0.887755,0.0402041,-214353
0.887755,0.0553061,-160724
0.887755,0.0704082,-129711
0.887755,0.0855102,-109433
0.887755,0.100612,-95171.9
0.887755,0.115714,-84586.3
0.887755,0.130816,-76374.4
0.887755,0.145918,-69868.2
0.887755,0.16102,-64571
0.887755,0.176122,-60130.6
0.887755,0.191224,-56420.3
0.887755,0.206327,-53234.7
0.887755,0.221429,-50467.9
0.887755,0.236531,-48084.9
0.887755,0.251633,-45936.8
0.887755,0.266735,-44043.8
0.887755,0.281837,-42356.6
0.887755,0.296939,-40821.7
0.887755,0.312041,-39475.8
0.887755,0.327143,-38211.3
0.887755,0.342245,-37056.2
0.887755,0.357347,-36033.5
0.887755,0.372449,-35066.3
0.887755,0.387551,-34163.3
0.887755,0.402653,-33322.1
0.887755,0.417755,-32563.3
0.887755,0.432857,-31833.9
0.887755,0.447959,-31181.7
0.887755,0.463061,-30552.2
0.887755,0.478163,-29958.3
0.887755,0.493265,-29422.1
0.887755,0.508367,-28917.1
0.887755,0.523469,-28419.6
0.887755,0.538571,-27979.6
0.887755,0.553673,-27534.3
0.887755,0.568776,-27108.1
0.887755,0.583878,-26737.2
0.887755,0.59898,-26347.1
0.887755,0.614082,-26002.5
0.887755,0.629184,-25674.3
0.887755,0.644286,-25332.8
0.887755,0.659388,-25025.2
0.887755,0.67449,-24758.8
0.887755,0.689592,-24453.1
0.887755,0.704694,-24207.3
0.887755,0.719796,-23959.2
0.887755,0.734898,-23704.1
0.887755,0.75,-23460.2
1.08163,0.01,-560256
1.08163,0.025102,-243063
1.08163,0.0402041,-159920
1.08163,0.0553061,-121359
1.08163,0.0704082,-99097.3
1.08163,0.0855102,-84540.1
1.08163,0.100612,-74333.7
1.08163,0.115714,-66723.9
1.08163,0.130816,-60857.3
1.08163,0.145918,-56149.6
1.08163,0.16102,-52351.7
1.08163,0.176122,-49156.4
1.08163,0.191224,-46470.7
1.08163,0.206327,-44183.5
1.08163,0.221429,-42211.1
1.08163,0.236531,-40451.8
1.08163,0.251633,-38954.8
1.08163,0.266735,-37577.8
1.08163,0.281837,-36351.4
1.08163,0.296939,-35292.5
1.08163,0.312041,-34290.8
1.08163,0.327143,-33371.5
1.08163,0.342245,-32560.8
1.08163,0.357347,-31827.8
1.08163,0.372449,-31124.2
1.08163,0.387551,-30539.2
1.08163,0.402653,-29949.9
1.08163,0.417755,-29388.5
1.08163,0.432857,-28874.6
1.08163,0.447959,-28408.8
1.08163,0.463061,-28007
1.08163,0.478163,-27597.1
1.08163,0.493265,-27265.7
1.08163,0.508367,-26890.2
1.08163,0.523469,-26520.5
1.08163,0.538571,-26245.1
1.08163,0.553673,-26059.9
1.08163,0.568776,-25726.5
1.08163,0.583878,-25522.8
1.08163,0.59898,-25310.9
1.08163,0.614082,-25246.9
1.08163,0.629184,-25613.3
1.08163,0.644286,-nan
1.08163,0.659388,-nan
1.08163,0.67449,-nan
1.08163,0.689592,-nan
1.08163,0.704694,-nan
1.08163,0.719796,-nan
1.08163,0.734898,-nan
1.08163,0.75,-nan
1.27551,0.01,-432843
1.27551,0.025102,-190927
1.27551,0.0402041,-127833
1.27551,0.0553061,-98598.1
1.27551,0.0704082,-81714.5
1.27551,0.0855102,-70678.5
1.27551,0.100612,-62885.7
1.27551,0.115714,-57089.9
1.27551,0.130816,-52625.4
1.27551,0.145918,-49077.8
1.27551,0.16102,-46145
1.27551,0.176122,-43740.8
1.27551,0.191224,-41697.9
1.27551,0.206327,-39933.8
