length_scale,process_noise,lml
0.5,0.01,-2.0843e+06
0.5,0.02,-1.11396e+06
0.5,0.03,-762405
0.5,0.04,-580442
0.5,0.05,-469098
0.5,0.06,-393910
0.5,0.07,-339726
0.5,0.08,-298808
0.5,0.09,-266824
0.5,0.1,-241121
0.5,0.11,-220029
0.5,0.12,-202395
0.5,0.13,-187448
0.5,0.14,-174606
0.5,0.15,-163457
0.5,0.16,-153691
0.5,0.17,-145053
0.5,0.18,-137375
0.5,0.19,-130495
0.5,0.2,-124300
0.5,0.21,-118692
0.5,0.22,-113594
0.5,0.23,-108927
0.5,0.24,-104646
0.5,0.25,-100715
0.5,0.26,-97082.7
0.5,0.27,-93722.1
0.5,0.28,-90591
0.5,0.29,-87684.5
0.5,0.3,-84965.7
0.5,0.31,-82421.7
0.5,0.32,-80044
0.5,0.33,-77809
0.5,0.34,-75700.3
0.5,0.35,-73712.8
0.5,0.36,-71829.3
0.5,0.37,-70062.1
0.5,0.38,-68372
0.5,0.39,-66781.2
0.5,0.4,-65267.2
0.5,0.41,-63827.2
0.5,0.42,-62452.6
0.5,0.43,-61141
0.5,0.44,-59900.2
0.5,0.45,-58706
0.5,0.46,-57564.9
0.5,0.47,-56472.8
0.5,0.48,-55428.9
0.5,0.49,-54426.6
0.5,0.5,-53462.9
0.693878,0.01,-1.26334e+06
0.693878,0.02,-664983
0.693878,0.03,-453818
0.693878,0.04,-345640
0.693878,0.05,-279810
0.693878,0.06,-235498
0.693878,0.07,-203636
0.693878,0.08,-179608
0.693878,0.09,-160854
0.693878,0.1,-145780
0.693878,0.11,-133421
0.693878,0.12,-123090
0.693878,0.13,-114337
0.693878,0.14,-106815
0.693878,0.15,-100296
0.693878,0.16,-94582.4
0.693878,0.17,-89526.7
0.693878,0.18,-85027.3
0.693878,0.19,-80997.9
0.693878,0.2,-77373.7
0.693878,0.21,-74096.1
0.693878,0.22,-71091.8
0.693878,0.23,-68367.6
0.693878,0.24,-65857.5
0.693878,0.25,-63553
0.693878,0.26,-61436.3
0.693878,0.27,-59457.8
0.693878,0.28,-57612.3
0.693878,0.29,-55911.7
0.693878,0.3,-54329.4
0.693878,0.31,-52825.2
0.693878,0.32,-51425.2
0.693878,0.33,-50115
0.693878,0.34,-48867.3
0.693878,0.35,-47691.1
0.693878,0.36,-46604.9
0.693878,0.37,-45554.9
0.693878,0.38,-44566.1
0.693878,0.39,-43635.1
0.693878,0.4,-42729.8
0.693878,0.41,-41894.4
0.693878,0.42,-41081.3
0.693878,0.43,-40296.1
0.693878,0.44,-39589.3
0.693878,0.45,-38858.1
0.693878,0.46,-38198.7
0.693878,0.47,-37570.3
0.693878,0.48,-36940.7
0.693878,0.49,-36342.5
0.693878,0.5,-35767.9
0.887755,0.01,-843954
0.887755,0.02,-444206
0.887755,0.03,-305072
0.887755,0.04,-234119
0.887755,0.05,-191018
0.887755,0.06,-162046
0.887755,0.07,-141213
0.887755,0.08,-125490
0.887755,0.09,-113232
0.887755,0.1,-103368
0.887755,0.11,-95292.2
0.887755,0.12,-88487.4
0.887755,0.13,-82752
0.887755,0.14,-77841.3
0.887755,0.15,-73524.5
0.887755,0.16,-69816.9
0.887755,0.17,-66494.2
0.887755,0.18,-63511.4
0.887755,0.19,-60875.4
0.887755,0.2,-58474
0.887755,0.21,-56340
0.887755,0.22,-54367.9
0.887755,0.23,-52572.5
0.887755,0.24,-50929.3
0.887755,0.25,-49404.8
0.887755,0.26,-48071.7
0.887755,0.27,-46771.2
0.887755,0.28,-45530.5
0.887755,0.29,-44440.6
0.887755,0.3,-43434.2
0.887755,0.31,-42401.4
