length_scale,process_noise,lml
0.5,0.01,-1.95187e+06
0.5,0.025102,-845090
0.5,0.0402041,-541523
0.5,0.0553061,-399239
0.5,0.0704082,-316627
0.5,0.0855102,-262645
0.5,0.100612,-224613
0.5,0.115714,-196362
0.5,0.130816,-174560
0.5,0.145918,-157214
0.5,0.16102,-143100
0.5,0.176122,-131382
0.5,0.191224,-121502
0.5,0.206327,-113060
0.5,0.221429,-105759
0.5,0.236531,-99389.6
0.5,0.251633,-93784.9
0.5,0.266735,-88806.9
0.5,0.281837,-84363.9
0.5,0.296939,-80375.6
0.5,0.312041,-76771.4
0.5,0.327143,-73497.8
0.5,0.342245,-70510.8
0.5,0.357347,-67782.8
0.5,0.372449,-65271.5
0.5,0.387551,-62957.1
0.5,0.402653,-60814.7
0.5,0.417755,-58830.2
0.5,0.432857,-56989.8
0.5,0.447959,-55262.3
0.5,0.463061,-53662.5
0.5,0.478163,-52157.6
0.5,0.493265,-50745.1
0.5,0.508367,-49455.1
0.5,0.523469,-48165.6
0.5,0.538571,-46979.5
0.5,0.553673,-45869.2
0.5,0.568776,-44810.3
0.5,0.583878,-43809.3
0.5,0.59898,-42860.5
0.5,0.614082,-41961.4
0.5,0.629184,-41103.1
0.5,0.644286,-40284.5
0.5,0.659388,-39503.5
0.5,0.67449,-38762.9
0.5,0.689592,-38047.4
0.5,0.704694,-37368.4
0.5,0.719796,-36716
0.5,0.734898,-36097.1
0.5,0.75,-35494.7
0.653061,0.01,-1.31667e+06
0.653061,0.025102,-559945
0.653061,0.0402041,-357591
0.653061,0.0553061,-263475
0.653061,0.0704082,-209038
0.653061,0.0855102,-173548
0.653061,0.100612,-148570
0.653061,0.115714,-130035
0.653061,0.130816,-115731
0.653061,0.145918,-104361
0.653061,0.16102,-95113.8
0.653061,0.176122,-87431.9
0.653061,0.191224,-80963.3
0.653061,0.206327,-75438.7
0.653061,0.221429,-70656.7
0.653061,0.236531,-66489
0.653061,0.251633,-62821.5
0.653061,0.266735,-59564.8
0.653061,0.281837,-56658
0.653061,0.296939,-54041.6
0.653061,0.312041,-51674.4
0.653061,0.327143,-49536
0.653061,0.342245,-47580.1
0.653061,0.357347,-45796
0.653061,0.372449,-44149.8
0.653061,0.387551,-42635.3
0.653061,0.402653,-41232.8
0.653061,0.417755,-39943.5
0.653061,0.432857,-38733.3
0.653061,0.447959,-37610.4
0.653061,0.463061,-36552.2
0.653061,0.478163,-35572.2
0.653061,0.493265,-34642.8
0.653061,0.508367,-33826.7
0.653061,0.523469,-32956
0.653061,0.538571,-32188.5
0.653061,0.553673,-31455.5
