length_scale,process_noise,lml
0.05,0.01,-7.67136e+06
0.05,0.025102,-3.68083e+06
0.05,0.0402041,-2.42293e+06
0.05,0.0553061,-1.80668e+06
0.05,0.0704082,-1.44095e+06
0.05,0.0855102,-1.19876e+06
0.05,0.100612,-1.02661e+06
0.05,0.115714,-897930
0.05,0.130816,-798121
0.05,0.145918,-718444
0.05,0.16102,-653365
0.05,0.176122,-599224
0.05,0.191224,-553466
0.05,0.206327,-514283
0.05,0.221429,-480368
0.05,0.236531,-450709
0.05,0.251633,-424564
0.05,0.266735,-401336
0.05,0.281837,-380569
0.05,0.296939,-361884
0.05,0.312041,-344995
0.05,0.327143,-329659
0.05,0.342245,-315639
0.05,0.357347,-302819
0.05,0.372449,-290996
0.05,0.387551,-280124
0.05,0.402653,-270019
0.05,0.417755,-260682
0.05,0.432857,-251944
0.05,0.447959,-243819
0.05,0.463061,-236213
0.05,0.478163,-229095
0.05,0.493265,-222397
0.05,0.508367,-216099
0.05,0.523469,-210171
0.05,0.538571,-204560
0.05,0.553673,-199256
0.05,0.568776,-194240
0.05,0.583878,-189476
0.05,0.59898,-184953
0.05,0.614082,-180649
0.05,0.629184,-176557
0.05,0.644286,-172642
0.05,0.659388,-168916
0.05,0.67449,-165354
0.05,0.689592,-161949
0.05,0.704694,-158686
0.05,0.719796,-155564
0.05,0.734898,-152568
0.05,0.75,-149690
0.253061,0.01,-5.19927e+06
0.253061,0.025102,-2.36645e+06
0.253061,0.0402041,-1.5342e+06
0.253061,0.0553061,-1.13605e+06
0.253061,0.0704082,-902626
0.253061,0.0855102,-749232
0.253061,0.100612,-640741
0.253061,0.115714,-559968
0.253061,0.130816,-497501
0.253061,0.145918,-447745
0.253061,0.16102,-407192
0.253061,0.176122,-373501
0.253061,0.191224,-345082
0.253061,0.206327,-320769
0.253061,0.221429,-299740
0.253061,0.236531,-281381
0.253061,0.251633,-265204
0.253061,0.266735,-250846
0.253061,0.281837,-238024
0.253061,0.296939,-226494
0.253061,0.312041,-216081
0.253061,0.327143,-206626
0.253061,0.342245,-197999
0.253061,0.357347,-190095
0.253061,0.372449,-182836
0.253061,0.387551,-176145
0.253061,0.402653,-169945
0.253061,0.417755,-164203
0.253061,0.432857,-158862
0.253061,0.447959,-153878
0.253061,0.463061,-149211
0.253061,0.478163,-144850
0.253061,0.493265,-140747
0.253061,0.508367,-136951
0.253061,0.523469,-133263
0.253061,0.538571,-129841
0.253061,0.553673,-126599
0.253061,0.568776,-123530
0.253061,0.583878,-120619
0.253061,0.59898,-117867
0.253061,0.614082,-115248
0.253061,0.629184,-112747
0.253061,0.644286,-110367
0.253061,0.659388,-108094
0.253061,0.67449,-105923
0.253061,0.689592,-103855
0.253061,0.704694,-101873
0.253061,0.719796,-99974.4
0.253061,0.734898,-98154.2
0.253061,0.75,-96408.2
0.456122,0.01,-2.50258e+06
0.456122,0.025102,-1.08221e+06
0.456122,0.0402041,-692645
0.456122,0.0553061,-510199
0.456122,0.0704082,-404358
0.456122,0.0855102,-335246
0.456122,0.100612,-286579
0.456122,0.115714,-250455
0.456122,0.130816,-222580
0.456122,0.145918,-200421
0.456122,0.16102,-182396
0.456122,0.176122,-167442
0.456122,0.191224,-154829
0.456122,0.206327,-144067
0.456122,0.221429,-134754
0.456122,0.236531,-126635
0.456122,0.251633,-119492
0.456122,0.266735,-113157
0.456122,0.281837,-107499
0.456122,0.296939,-102408
0.456122,0.312041,-97822.2
0.456122,0.327143,-93660.4
0.456122,0.342245,-89859.7
0.456122,0.357347,-86382.5
0.456122,0.372449,-83198.6
0.456122,0.387551,-80252.7
0.456122,0.402653,-77529.3
0.456122,0.417755,-75008
0.456122,0.432857,-72659.6
0.456122,0.447959,-70485.5
0.456122,0.463061,-68436.4
0.456122,0.478163,-66527.4
0.456122,0.493265,-64738.8
0.456122,0.508367,-63098.1
0.456122,0.523469,-61460.9
0.456122,0.538571,-59959.3
0.456122,0.553673,-58544.3
0.456122,0.568776,-57206.1
0.456122,0.583878,-55944
0.456122,0.59898,-54732.3
0.456122,0.614082,-53592.4
0.456122,0.629184,-52500.1
0.456122,0.644286,-51464.1
0.456122,0.659388,-50483.4
0.456122,0.67449,-49532.1
0.456122,0.689592,-48634.2
0.456122,0.704694,-47772.4
0.456122,0.719796,-46946.9
0.456122,0.734898,-46152.3
0.456122,0.75,-45398.2
0.659184,0.01,-1.40914e+06
0.659184,0.025102,-597446
0.659184,0.0402041,-381905
0.659184,0.0553061,-281875
0.659184,0.0704082,-224055
0.659184,0.0855102,-186368
0.659184,0.100612,-159859
0.659184,0.115714,-140184
0.659184,0.130816,-124994
0.659184,0.145918,-112936
0.659184,0.16102,-103109
0.659184,0.176122,-94947.3
0.659184,0.191224,-88077.5
0.659184,0.206327,-82209.4
0.659184,0.221429,-77127.9
0.659184,0.236531,-72689.8
0.659184,0.251633,-68781.8
0.659184,0.266735,-65312.8
0.659184,0.281837,-62227.4
0.659184,0.296939,-59434.2
0.659184,0.312041,-56921.9
0.659184,0.327143,-54652.1
0.659184,0.342245,-52557.8
0.659184,0.357347,-50658.4
0.659184,0.372449,-48914.5
0.659184,0.387551,-47303.4
0.659184,0.402653,-45809.1
0.659184,0.417755,-44427.5
0.659184,0.432857,-43131.7
0.659184,0.447959,-41941.5
0.659184,0.463061,-40821.4
0.659184,0.478163,-39759.4
0.659184,0.493265,-38787.3
0.659184,0.508367,-37855
0.659184,0.523469,-36988.5
0.659184,0.538571,-36162.1
0.659184,0.553673,-35379.5
0.659184,0.568776,-34650.9
0.659184,0.583878,-33962.4
0.659184,0.59898,-33300.4
0.659184,0.614082,-32665.8
0.659184,0.629184,-32065.1
0.659184,0.644286,-31505
0.659184,0.659388,-30976.8
0.659184,0.67449,-30452.5
0.659184,0.689592,-29956.9
0.659184,0.704694,-29498.8
0.659184,0.719796,-29047.9
0.659184,0.734898,-28625.9
0.659184,0.75,-nan
0.862245,0.01,-900709
0.862245,0.025102,-382992
0.862245,0.0402041,-247701
0.862245,0.0553061,-185150
0.862245,0.0704082,-149035
0.862245,0.0855102,-125491
0.862245,0.100612,-108915
0.862245,0.115714,-96594.5
0.862245,0.130816,-87102.9
0.862245,0.145918,-79551.2
0.862245,0.16102,-73382.4
0.862245,0.176122,-68285.6
0.862245,0.191224,-63945.5
0.862245,0.206327,-60271.3
0.862245,0.221429,-57079.4
0.862245,0.236531,-54291.2
0.862245,0.251633,-51848.5
0.862245,0.266735,-49685
0.862245,0.281837,-47741
0.862245,0.296939,-46011.1
0.862245,0.312041,-44453.3
0.862245,0.327143,-43032.8
0.862245,0.342245,-41762.9
0.862245,0.357347,-40613.8
0.862245,0.372449,-39532.2
0.862245,0.387551,-38556.8
0.862245,0.402653,-37683.3
0.862245,0.417755,-36907.2
0.862245,0.432857,-36164.6
0.862245,0.447959,-35532.7
0.862245,0.463061,-34933.2
0.862245,0.478163,-34469.3
0.862245,0.493265,-34096.7
0.862245,0.508367,-34023.3
0.862245,0.523469,-nan
0.862245,0.538571,-nan
0.862245,0.553673,-nan
0.862245,0.568776,-nan
0.862245,0.583878,-nan
0.862245,0.59898,-nan
0.862245,0.614082,-nan
0.862245,0.629184,-nan
0.862245,0.644286,-nan
0.862245,0.659388,-nan
0.862245,0.67449,-nan
0.862245,0.689592,-nan
0.862245,0.704694,-nan
0.862245,0.719796,-nan
0.862245,0.734898,-nan
0.862245,0.75,-nan
1.06531,0.01,-636251
1.06531,0.025102,-276470
1.06531,0.0402041,-183058
1.06531,0.0553061,-139849
1.06531,0.0704082,-114827
1.06531,0.0855102,-98523.5
1.06531,0.100612,-87053.1
1.06531,0.115714,-78472.6
1.06531,0.130816,-71895.5
1.06531,0.145918,-66652.4
1.06531,0.16102,-62407.4
1.06531,0.176122,-58918.2
1.06531,0.191224,-55965.4
1.06531,0.206327,-53477.7
1.06531,0.221429,-51373
1.06531,0.236531,-49605.1
1.06531,0.251633,-48098.3
1.06531,0.266735,-46871.6
1.06531,0.281837,-45859.1
1.06531,0.296939,-45125.6
1.06531,0.312041,-44659.4
1.06531,0.327143,-44536.9
1.06531,0.342245,-44901.4
1.06531,0.357347,-47172.6
1.06531,0.372449,-nan
1.06531,0.387551,-nan
1.06531,0.402653,-nan
1.06531,0.417755,-nan
1.06531,0.432857,-nan
1.06531,0.447959,-nan
1.06531,0.463061,-nan
1.06531,0.478163,-nan
1.06531,0.493265,-nan
1.06531,0.508367,-nan
1.06531,0.523469,-nan
1.06531,0.538571,-nan
1.06531,0.553673,-nan
1.06531,0.568776,-nan
1.06531,0.583878,-nan
1.06531,0.59898,-nan
1.06531,0.614082,-nan
1.06531,0.629184,-nan
1.06531,0.644286,-nan
1.06531,0.659388,-nan
1.06531,0.67449,-nan
1.06531,0.689592,-nan
1.06531,0.704694,-nan
1.06531,0.719796,-nan
1.06531,0.734898,-nan
1.06531,0.75,-nan
1.26837,0.01,-485869
1.26837,0.025102,-219379
1.26837,0.0402041,-150109
1.26837,0.0553061,-117974
1.26837,0.0704082,-99355.7
1.26837,0.0855102,-87251.3
1.26837,0.100612,-78677.8
1.26837,0.115714,-72402
1.26837,0.130816,-67626
1.26837,0.145918,-63971
1.26837,0.16102,-61069.9
1.26837,0.176122,-58866.4
1.26837,0.191224,-57195.7
1.26837,0.206327,-56057.4
1.26837,0.221429,-55534.2
1.26837,0.236531,-55899.6
1.26837,0.251633,-nan
1.26837,0.266735,-nan
1.26837,0.281837,-nan
1.26837,0.296939,-nan
1.26837,0.312041,-nan
1.26837,0.327143,-nan
1.26837,0.342245,-nan
1.26837,0.357347,-nan
1.26837,0.372449,-nan
1.26837,0.387551,-nan
1.26837,0.402653,-nan
1.26837,0.417755,-nan
1.26837,0.432857,-nan
1.26837,0.447959,-nan
1.26837,0.463061,-nan
1.26837,0.478163,-nan
1.26837,0.493265,-nan
1.26837,0.508367,-nan
1.26837,0.523469,-nan
1.26837,0.538571,-nan
1.26837,0.553673,-nan
1.26837,0.568776,-nan
1.26837,0.583878,-nan
1.26837,0.59898,-nan
1.26837,0.614082,-nan
1.26837,0.629184,-nan
1.26837,0.644286,-nan
1.26837,0.659388,-nan
1.26837,0.67449,-nan
1.26837,0.689592,-nan
1.26837,0.704694,-nan
1.26837,0.719796,-nan
1.26837,0.734898,-nan
1.26837,0.75,-nan
1.47143,0.01,-395408
1.47143,0.025102,-188064
