length_scale,process_noise,lml
0.5,0.01,-1.89666e+06
0.5,0.02,-1.01999e+06
0.5,0.03,-699581
0.5,0.04,-533168
0.5,0.05,-431177
0.5,0.06,-362248
0.5,0.07,-312532
0.5,0.08,-274987
0.5,0.09,-245626
0.5,0.1,-222040
0.5,0.11,-202667
0.5,0.12,-186482
0.5,0.13,-172764
0.5,0.14,-160969
0.5,0.15,-150743
0.5,0.16,-141775
0.5,0.17,-133851
0.5,0.18,-126802
0.5,0.19,-120489
0.5,0.2,-114808
0.5,0.21,-109662
0.5,0.22,-104981
0.5,0.23,-100703
0.5,0.24,-96778.6
0.5,0.25,-93165.7
0.5,0.26,-89840.6
0.5,0.27,-86754.1
0.5,0.28,-83890.8
0.5,0.29,-81215.5
0.5,0.3,-78721.7
0.5,0.31,-76397.2
0.5,0.32,-74211.3
0.5,0.33,-72156
0.5,0.34,-70224
0.5,0.35,-68402
0.5,0.36,-66687.6
0.5,0.37,-65056.3
0.5,0.38,-63518.8
0.5,0.39,-62058.1
0.5,0.4,-60669.2
0.5,0.41,-59340.8
0.5,0.42,-58087.1
0.5,0.43,-56892.2
0.5,0.44,-55741.9
0.5,0.45,-54651.3
0.5,0.46,-53606
0.5,0.47,-52603
0.5,0.48,-51651.9
0.5,0.49,-50727.8
0.5,0.5,-49850.6
0.693878,0.01,-1.17818e+06
0.693878,0.02,-621940
0.693878,0.03,-424259
0.693878,0.04,-322722
0.693878,0.05,-260857
0.693878,0.06,-219191
0.693878,0.07,-189216
0.693878,0.08,-166619
0.693878,0.09,-148964
0.693878,0.1,-134796
0.693878,0.11,-123171
0.693878,0.12,-113473
0.693878,0.13,-105242
0.693878,0.14,-98171.7
0.693878,0.15,-92045.9
0.693878,0.16,-86667.1
0.693878,0.17,-81922.1
0.693878,0.18,-77703.7
0.693878,0.19,-73918.1
0.693878,0.2,-70516.1
0.693878,0.21,-67440.5
0.693878,0.22,-64630.9
0.693878,0.23,-62077.7
0.693878,0.24,-59722.9
0.693878,0.25,-57569.3
0.693878,0.26,-55571.6
0.693878,0.27,-53720.7
0.693878,0.28,-52003.9
0.693878,0.29,-50415.2
0.693878,0.3,-48915
0.693878,0.31,-47530.1
0.693878,0.32,-46212.9
0.693878,0.33,-44993.5
0.693878,0.34,-43835.1
0.693878,0.35,-42742.8
0.693878,0.36,-41717.4
0.693878,0.37,-40744.4
0.693878,0.38,-39814.3
0.693878,0.39,-38943.7
0.693878,0.4,-38110.9
0.693878,0.41,-37322.9
0.693878,0.42,-36570.5
0.693878,0.43,-35854
0.693878,0.44,-35170.9
0.693878,0.45,-34512.7
0.693878,0.46,-33884.3
0.693878,0.47,-33292.9
0.693878,0.48,-32714.9
0.693878,0.49,-32165.7
0.693878,0.5,-31634.9
0.887755,0.01,-794440
0.887755,0.02,-416438
0.887755,0.03,-284205
0.887755,0.04,-216693
0.887755,0.05,-175673
0.887755,0.06,-148103
0.887755,0.07,-128280
0.887755,0.08,-113343
0.887755,0.09,-101669
0.887755,0.1,-92317.5
0.887755,0.11,-84635.7
0.887755,0.12,-78210.2
0.887755,0.13,-72767.7
0.887755,0.14,-68091.1
0.887755,0.15,-64038.6
0.887755,0.16,-60486.8
0.887755,0.17,-57347
0.887755,0.18,-54534.8
0.887755,0.19,-52047.2
0.887755,0.2,-49778.5
0.887755,0.21,-47741.8
0.887755,0.22,-45878.1
0.887755,0.23,-44179.9
0.887755,0.24,-42634.5
0.887755,0.25,-41189.5
0.887755,0.26,-39864.2
0.887755,0.27,-38647.8
0.887755,0.28,-37501.2
0.887755,0.29,-36437.5
0.887755,0.3,-35444.8
0.887755,0.31,-34519.3
0.887755,0.32,-33643.7
0.887755,0.33,-32843.8
0.887755,0.34,-32060.8
0.887755,0.35,-31342.1
0.887755,0.36,-30659.4
0.887755,0.37,-30006.7
0.887755,0.38,-29388.9
0.887755,0.39,-28810.7
0.887755,0.4,-28263.5
0.887755,0.41,-27730.5
0.887755,0.42,-27228.3
0.887755,0.43,-26757.4
0.887755,0.44,-26301.2
0.887755,0.45,-25868.9
0.887755,0.46,-25450.7
0.887755,0.47,-25062.5
0.887755,0.48,-24672.7
0.887755,0.49,-24315.6
0.887755,0.5,-23972.8
1.08163,0.01,-578461
1.08163,0.02,-304842
1.08163,0.03,-209799
1.08163,0.04,-161330
1.08163,0.05,-131893
1.08163,0.06,-112086
1.08163,0.07,-97828.7
1.08163,0.08,-87080.7
1.08163,0.09,-78683.4
1.08163,0.1,-71926.4
1.08163,0.11,-66392
1.08163,0.12,-61751.8
1.08163,0.13,-57813.1
1.08163,0.14,-54441.6
1.08163,0.15,-51498.8
1.08163,0.16,-48926.4
1.08163,0.17,-46658.6
1.08163,0.18,-44619.8
1.08163,0.19,-42797.5
1.08163,0.2,-41159
1.08163,0.21,-39678.5
1.08163,0.22,-38335.9
1.08163,0.23,-37100.5
1.08163,0.24,-35985.6
1.08163,0.25,-34938.8
1.08163,0.26,-33987.2
1.08163,0.27,-33081.6
1.08163,0.28,-32252.8
1.08163,0.29,-31521.9
1.08163,0.3,-30816
1.08163,0.31,-30147.4
1.08163,0.32,-29528.6
1.08163,0.33,-28948.7
1.08163,0.34,-28434
1.08163,0.35,-27911.6
1.08163,0.36,-27431.7
1.08163,0.37,-26993.6
1.08163,0.38,-26606.2
1.08163,0.39,-26223
1.08163,0.4,-25850.2
1.08163,0.41,-25496.2
1.08163,0.42,-25168.4
1.08163,0.43,-24878.7
1.08163,0.44,-24613.9
1.08163,0.45,-24419.7
1.08163,0.46,-24180.5
1.08163,0.47,-24027
1.08163,0.48,-23927.8
1.08163,0.49,-nan
1.08163,0.5,-nan
1.27551,0.01,-449544
1.27551,0.02,-241578
1.27551,0.03,-169464
1.27551,0.04,-132632
1.27551,0.05,-110215
1.27551,0.06,-95092.2
1.27551,0.07,-84194.8
1.27551,0.08,-75928.6
1.27551,0.09,-69501.4
1.27551,0.1,-64307.4
1.27551,0.11,-60015
1.27551,0.12,-56475.6
1.27551,0.13,-53439
1.27551,0.14,-50835.9
1.27551,0.15,-48566.5
1.27551,0.16,-46600.1
1.27551,0.17,-44885.1
1.27551,0.18,-43323.1
1.27551,0.19,-41949.5
1.27551,0.2,-40718.1
1.27551,0.21,-39612.7
1.27551,0.22,-38636.1
1.27551,0.23,-37713.5
1.27551,0.24,-36935.8
1.27551,0.25,-36215.7
1.27551,0.26,-35581.6
1.27551,0.27,-34987.9
1.27551,0.28,-34479.7
1.27551,0.29,-34049.6
1.27551,0.3,-33651
1.27551,0.31,-33314
1.27551,0.32,-33130.4
1.27551,0.33,-32954.6
1.27551,0.34,-33211.6
1.27551,0.35,-nan
1.27551,0.36,-nan
1.27551,0.37,-nan
1.27551,0.38,-nan
1.27551,0.39,-nan
1.27551,0.4,-nan
1.27551,0.41,-nan
1.27551,0.42,-nan
1.27551,0.43,-nan
1.27551,0.44,-nan
1.27551,0.45,-nan
1.27551,0.46,-nan
1.27551,0.47,-nan
1.27551,0.48,-nan
1.27551,0.49,-nan
1.27551,0.5,-nan
1.46939,0.01,-368238
1.46939,0.02,-203967
1.46939,0.03,-146935
1.46939,0.04,-117630
1.46939,0.05,-99717.6
1.46939,0.06,-87545.4
1.46939,0.07,-78803
1.46939,0.08,-72093.2
1.46939,0.09,-66919.4
1.46939,0.1,-62638.9
1.46939,0.11,-59107.2
1.46939,0.12,-56205.1
1.46939,0.13,-53758.1
