length_scale,process_noise,lml
0.5,0.01,-2.22927e+06
0.5,0.0304167,-783288
0.5,0.0508333,-477469
0.5,0.07125,-344243
0.5,0.0916667,-269630
0.5,0.112083,-221902
0.5,0.1325,-188750
0.5,0.152917,-164382
0.5,0.173333,-145717
0.5,0.19375,-130964
0.5,0.214167,-119004
0.5,0.234583,-109131
0.5,0.255,-100832
0.5,0.275417,-93755.8
0.5,0.295833,-87663.2
0.5,0.31625,-82392.8
0.5,0.336667,-77676.4
0.5,0.357083,-73554.3
0.5,0.3775,-69852.5
0.5,0.397917,-66557.8
0.5,0.418333,-63573
0.5,0.43875,-60894.1
0.5,0.459167,-58425.7
0.5,0.479583,-56161.5
0.5,0.5,-54107.1
0.6875,0.01,-1.32377e+06
0.6875,0.0304167,-462561
0.6875,0.0508333,-284045
0.6875,0.07125,-206591
0.6875,0.0916667,-163254
0.6875,0.112083,-135526
0.6875,0.1325,-116244
0.6875,0.152917,-102094
0.6875,0.173333,-91235.4
0.6875,0.19375,-82647.6
0.6875,0.214167,-75701.8
0.6875,0.234583,-69978.5
0.6875,0.255,-65149.5
0.6875,0.275417,-61039.3
0.6875,0.295833,-57542.5
0.6875,0.31625,-54594
0.6875,0.336667,-51846.1
0.6875,0.357083,-49515.8
0.6875,0.3775,-47498.9
0.6875,0.397917,-45769.2
0.6875,0.418333,-44268.8
0.6875,0.43875,-43081
0.6875,0.459167,-42490
0.6875,0.479583,-nan
0.6875,0.5,-nan
0.875,0.01,-884460
0.875,0.0304167,-314241
0.875,0.0508333,-197002
0.875,0.07125,-146153
0.875,0.0916667,-117689
0.875,0.112083,-99540.5
0.875,0.1325,-86914.1
0.875,0.152917,-77703.9
0.875,0.173333,-70720.4
0.875,0.19375,-65293.6
0.875,0.214167,-60983.9
0.875,0.234583,-57661.2
0.875,0.255,-55122.7
0.875,0.275417,-53386
0.875,0.295833,-53188.6
0.875,0.31625,-71928.9
0.875,0.336667,-nan
0.875,0.357083,-nan
0.875,0.3775,-nan
0.875,0.397917,-nan
