length_scale,process_noise,lml
0.05,0.01,-3.99224e+06
0.05,0.025102,-1.89952e+06
0.05,0.0402041,-1.24782e+06
0.05,0.0553061,-929774
0.05,0.0704082,-741388
0.05,0.0855102,-616792
0.05,0.100612,-528289
0.05,0.115714,-462162
0.05,0.130816,-410897
0.05,0.145918,-369978
0.05,0.16102,-336568
0.05,0.176122,-308768
0.05,0.191224,-285280
0.05,0.206327,-265170
0.05,0.221429,-247761
0.05,0.236531,-232542
0.05,0.251633,-219111
0.05,0.266735,-207187
0.05,0.281837,-196521
0.05,0.296939,-186945
0.05,0.312041,-178256
0.05,0.327143,-170374
0.05,0.342245,-163182
0.05,0.357347,-156591
0.05,0.372449,-150526
0.05,0.387551,-144928
0.05,0.402653,-139747
0.05,0.417755,-134936
0.05,0.432857,-130455
0.05,0.447959,-126280
0.05,0.463061,-122375
0.05,0.478163,-118708
0.05,0.493265,-115261
0.05,0.508367,-112018
0.05,0.523469,-108967
0.05,0.538571,-106087
0.05,0.553673,-103356
0.05,0.568776,-100768
0.05,0.583878,-98310.2
0.05,0.59898,-95980.2
0.05,0.614082,-93761
0.05,0.629184,-91664.7
0.05,0.644286,-89634.9
0.05,0.659388,-87714.8
0.05,0.67449,-85881.8
0.05,0.689592,-84124.2
0.05,0.704694,-82455.1
0.05,0.719796,-80824.4
0.05,0.734898,-79278.3
0.05,0.75,-77796.1
0.253061,0.01,-3.59747e+06
0.253061,0.025102,-1.68023e+06
0.253061,0.0402041,-1.09766e+06
0.253061,0.0553061,-815827
0.253061,0.0704082,-649655
0.253061,0.0855102,-540058
0.253061,0.100612,-462377
0.253061,0.115714,-404425
0.253061,0.130816,-359552
0.253061,0.145918,-323774
0.253061,0.16102,-294579
0.253061,0.176122,-270315
0.253061,0.191224,-249824
0.253061,0.206327,-232289
0.253061,0.221429,-217112
0.253061,0.236531,-203859
0.253061,0.251633,-192173
0.253061,0.266735,-181800
0.253061,0.281837,-172531
0.253061,0.296939,-164192
0.253061,0.312041,-156655
0.253061,0.327143,-149816
