length_scale,process_noise,lml
0.5,0.01,-1.24842e+06
0.5,0.111837,-147454
0.5,0.213673,-84305.8
0.5,0.31551,-61650.9
0.5,0.417347,-50014
0.5,0.519184,-42935.8
0.5,0.62102,-38172.8
0.5,0.722857,-34761.4
0.5,0.824694,-32178.4
0.5,0.926531,-30192
0.5,1.02837,-28564.7
0.5,1.1302,-27253.9
0.5,1.23204,-26167.2
0.5,1.33388,-25231
0.5,1.43571,-24434.5
0.5,1.53755,-23747
0.5,1.63939,-27526.9
0.5,1.74122,-22605.6
0.5,1.84306,-22137.1
0.5,1.9449,-21699.9
0.5,2.04673,-21324.4
0.5,2.14857,-20969.5
0.5,2.25041,-20650
0.5,2.35224,-20375.8
0.5,2.45408,-20104.4
0.5,2.55592,-19863.5
0.5,2.65776,-19625.3
0.5,2.75959,-19423.9
0.5,2.86143,-19231.1
0.5,2.96327,-19048
0.5,3.0651,-18882.2
0.5,3.16694,-18709.8
0.5,3.26878,-18568.9
0.5,3.37061,-18433.2
0.5,3.47245,-18290.2
0.5,3.57429,-18163.2
0.5,3.67612,-18062.4
0.5,3.77796,-17943.3
0.5,3.8798,-17848.2
0.5,3.98163,-17725.5
0.5,4.08347,-17627.4
0.5,4.18531,-17535.2
0.5,4.28714,-17486.7
0.5,4.38898,-17379.6
0.5,4.49082,-17925.2
0.5,4.59265,-17217.1
0.5,4.69449,-17142.2
0.5,4.79633,-17076
0.5,4.89816,-17029.3
0.5,5,-16942.8
0.5,5.10184,-16867.2
0.5,5.20367,-nan
0.5,5.30551,-16750.1
0.5,5.40735,-16688.2
0.5,5.50918,-16642.4
0.5,5.61102,-16585.6
0.5,5.71286,-16519.3
0.5,5.81469,-16471.4
0.5,5.91653,-16441.9
0.5,6.01837,-16505.6
0.5,6.1202,-16347.3
0.5,6.22204,-16331.3
0.5,6.32388,-16262.8
0.5,6.42571,-16184.3
0.5,6.52755,-16226
0.5,6.62939,-16140
0.5,6.73122,-16082.6
0.5,6.83306,-16046
0.5,6.9349,-16017.1
0.5,7.03673,-16006.4
0.5,7.13857,-nan
0.5,7.24041,-15901
0.5,7.34224,-15863.9
0.5,7.44408,-nan
0.5,7.54592,-15806.1
0.5,7.64776,-nan
0.5,7.74959,-15752.3
0.5,7.85143,-15697.1
0.5,7.95327,-nan
0.5,8.0551,-15711.3
0.5,8.15694,-15633.9
0.5,8.25878,-15587.4
0.5,8.36061,-15586
0.5,8.46245,-15538.3
0.5,8.56429,-15508.9
0.5,8.66612,-15510.5
0.5,8.76796,-15631.8
0.5,8.8698,-nan
0.5,8.97163,-15391
0.5,9.07347,-15411.4
0.5,9.17531,-nan
0.5,9.27714,-15336.7
0.5,9.37898,-17149.7
0.5,9.48082,-15285.6
0.5,9.58265,-nan
0.5,9.68449,-15265.3
0.5,9.78633,-15217
0.5,9.88816,-16970.7
0.5,9.99,-15184.9
0.5,10.0918,-nan
0.55102,0.01,-1.16038e+06
0.55102,0.111837,-136517
0.55102,0.213673,-78483.6
0.55102,0.31551,-57692
0.55102,0.417347,-47010.3
0.55102,0.519184,-40516.1
0.55102,0.62102,-36149.6
0.55102,0.722857,-33016.2
0.55102,0.824694,-30669.5
0.55102,0.926531,-28820.4
0.55102,1.02837,-27360
0.55102,1.1302,-26163
0.55102,1.23204,-25156.9
0.55102,1.33388,-24301.4
0.55102,1.43571,-23579.3
0.55102,1.53755,-22957.1
0.55102,1.63939,-22400.9
0.55102,1.74122,-21914.2
0.55102,1.84306,-21482.8
0.55102,1.9449,-21100.3
0.55102,2.04673,-20748.8
0.55102,2.14857,-20426.7
0.55102,2.25041,-20144.7
0.55102,2.35224,-19885.5
0.55102,2.45408,-19646.7
0.55102,2.55592,-19425.9
0.55102,2.65776,-19208.2
0.55102,2.75959,-19038
0.55102,2.86143,-18853.4
0.55102,2.96327,-18699.5
0.55102,3.0651,-18536.6
0.55102,3.16694,-18411.8
0.55102,3.26878,-18263.6
0.55102,3.37061,-18136.3
0.55102,3.47245,-18010.9
0.55102,3.57429,-17910.8
0.55102,3.67612,-17802.5
0.55102,3.77796,-17699.7
0.55102,3.8798,-17620.4
0.55102,3.98163,-17518.4
0.55102,4.08347,-17443.5
0.55102,4.18531,-17346.4
0.55102,4.28714,-17298.8
0.55102,4.38898,-17201.3
0.55102,4.49082,-17625.9
0.55102,4.59265,-17074.8
0.55102,4.69449,-16996.4
0.55102,4.79633,-16940
0.55102,4.89816,-16898
0.55102,5,-16836.4
0.55102,5.10184,-16764
0.55102,5.20367,-nan
0.55102,5.30551,-16664.2
0.55102,5.40735,-16604.9
0.55102,5.50918,-16574.1
0.55102,5.61102,-16506.9
0.55102,5.71286,-16480.6
0.55102,5.81469,-16422.9
0.55102,5.91653,-16375.2
0.55102,6.01837,-16448.8
0.55102,6.1202,-16300.9
0.55102,6.22204,-16297.1
0.55102,6.32388,-16222.2
0.55102,6.42571,-16191.7
0.55102,6.52755,-16195.2
0.55102,6.62939,-16121.1
0.55102,6.73122,-16077.3
0.55102,6.83306,-16051.4
0.55102,6.9349,-16030.8
0.55102,7.03673,-16012.5
0.55102,7.13857,-nan
0.55102,7.24041,-15928.1
0.55102,7.34224,-15908.7
0.55102,7.44408,-nan
0.55102,7.54592,-15833.7
0.55102,7.64776,-nan
0.55102,7.74959,-15802
0.55102,7.85143,-15785.8
0.55102,7.95327,-nan
0.55102,8.0551,-15761.2
0.55102,8.15694,-15706.9
0.55102,8.25878,-15681.7
0.55102,8.36061,-15645.8
0.55102,8.46245,-15638.9
0.55102,8.56429,-nan
0.55102,8.66612,-15606.5
0.55102,8.76796,-15667.5
0.55102,8.8698,-nan
0.55102,8.97163,-15497.9
0.55102,9.07347,-15520.2
0.55102,9.17531,-nan
0.55102,9.27714,-15458.7
0.55102,9.37898,-16690.9
0.55102,9.48082,-15422.4
0.55102,9.58265,-nan
0.55102,9.68449,-15398.3
0.55102,9.78633,-15327.1
0.55102,9.88816,-nan
0.55102,9.99,-15354.8
0.55102,10.0918,-15304.4
0.602041,0.01,-1.07494e+06
0.602041,0.111837,-126137
0.602041,0.213673,-72955.3
0.602041,0.31551,-53917.2
0.602041,0.417347,-44141.1
0.602041,0.519184,-38203.3
0.602041,0.62102,-34212.9
0.602041,0.722857,-31351.4
0.602041,0.824694,-29206.5
0.602041,0.926531,-27525.9
0.602041,1.02837,-26199.2
0.602041,1.1302,-25099
0.602041,1.23204,-24179.8
0.602041,1.33388,-23417
0.602041,1.43571,-22750.3
0.602041,1.53755,-22174.9
0.602041,1.63939,-21677.7
0.602041,1.74122,-21230.4
0.602041,1.84306,-20851.5
0.602041,1.9449,-20491.1
0.602041,2.04673,-20173.3
0.602041,2.14857,-19887.2
0.602041,2.25041,-19630.7
0.602041,2.35224,-19391.1
0.602041,2.45408,-19179.3
0.602041,2.55592,-18981.1
0.602041,2.65776,-18796.7
0.602041,2.75959,-18636.3
0.602041,2.86143,-18473.6
0.602041,2.96327,-18326.1
0.602041,3.0651,-18188.9
0.602041,3.16694,-18057
0.602041,3.26878,-17946.2
0.602041,3.37061,-17830.2
0.602041,3.47245,-17719.6
0.602041,3.57429,-17625.4
0.602041,3.67612,-17530.6
0.602041,3.77796,-17434.9
0.602041,3.8798,-17347.2
0.602041,3.98163,-17274.3
0.602041,4.08347,-17206.1
0.602041,4.18531,-17128.1
0.602041,4.28714,-17081
0.602041,4.38898,-16995.2
0.602041,4.49082,-17331.6
0.602041,4.59265,-16879.4
0.602041,4.69449,-16822.8
0.602041,4.79633,-16763.6
0.602041,4.89816,-16724.4
0.602041,5,-16646.4
0.602041,5.10184,-16614.5
0.602041,5.20367,-nan
0.602041,5.30551,-16516.8
0.602041,5.40735,-16462.6
0.602041,5.50918,-16434.5
0.602041,5.61102,-16358.9
0.602041,5.71286,-16349.4
0.602041,5.81469,-16299.9
0.602041,5.91653,-16271.3
0.602041,6.01837,-16321.6
0.602041,6.1202,-16203
0.602041,6.22204,-16207.6
0.602041,6.32388,-16145.9
0.602041,6.42571,-16106.4
0.602041,6.52755,-16114.7
0.602041,6.62939,-16063.2
0.602041,6.73122,-16033.1
0.602041,6.83306,-16005.4
0.602041,6.9349,-15977.8
0.602041,7.03673,-15958.1
0.602041,7.13857,-nan
0.602041,7.24041,-15873
0.602041,7.34224,-15864.1
0.602041,7.44408,-nan
0.602041,7.54592,-15807.8
0.602041,7.64776,-nan
0.602041,7.74959,-15776.8
0.602041,7.85143,-15744.6
0.602041,7.95327,-nan
0.602041,8.0551,-15771.7
0.602041,8.15694,-15701.2
0.602041,8.25878,-15689.8
0.602041,8.36061,-15647
0.602041,8.46245,-nan
0.602041,8.56429,-15620.3
0.602041,8.66612,-15611.6
0.602041,8.76796,-15674.1
0.602041,8.8698,-nan
0.602041,8.97163,-15543.5
0.602041,9.07347,-15544.4
0.602041,9.17531,-nan
0.602041,9.27714,-15494.7
0.602041,9.37898,-nan
0.602041,9.48082,-15469.2
0.602041,9.58265,-nan
0.602041,9.68449,-15453.6
0.602041,9.78633,-15428.2
0.602041,9.88816,-16438
0.602041,9.99,-nan
0.602041,10.0918,-nan
0.653061,0.01,-993746
0.653061,0.111837,-116479
0.653061,0.213673,-67828.4
0.653061,0.31551,-50420.1
0.653061,0.417347,-41487.7
0.653061,0.519184,-36051.1
