length_scale,process_noise,lml
0.5,0.01,-2.3341e+06
0.5,0.0302041,-831533
0.5,0.0504082,-509642
0.5,0.0706122,-368982
0.5,0.0908163,-290086
0.5,0.11102,-239569
0.5,0.131224,-204474
0.5,0.151429,-178670
0.5,0.171633,-158871
0.5,0.191837,-143227
0.5,0.212041,-130569
0.5,0.232245,-120063
0.5,0.252449,-111247
0.5,0.272653,-103757
0.5,0.292857,-97274.7
0.5,0.313061,-91626.8
0.5,0.333265,-86655
0.5,0.353469,-82259.2
0.5,0.373673,-78341.5
0.5,0.393878,-74814.7
0.5,0.414082,-71643.5
0.5,0.434286,-68760.3
0.5,0.45449,-66112.2
0.5,0.474694,-63748.8
0.5,0.494898,-61517.4
0.5,0.515102,-59482.6
0.5,0.535306,-57603
0.5,0.55551,-55868.5
0.5,0.575714,-54239.1
0.5,0.595918,-52738.4
0.5,0.616122,-51325.2
0.5,0.636327,-50030.6
0.5,0.656531,-48763.6
0.5,0.676735,-47602.4
0.5,0.696939,-46495
0.5,0.717143,-45689.1
0.5,0.737347,-44504.6
0.5,0.757551,-43558.5
0.5,0.777755,-42873.6
0.5,0.797959,-41856.1
0.5,0.818163,-41093.6
0.5,0.838367,-40350
0.5,0.858571,-39641.3
0.5,0.878776,-39011.1
0.5,0.89898,-38322.4
0.5,0.919184,-nan
0.5,0.939388,-nan
0.5,0.959592,-nan
0.5,0.979796,-nan
0.5,1,-nan
1,0.01,-734349
1,0.0302041,-272319
1,0.0504082,-176632
1,0.0706122,-134926
1,0.0908163,-111540
1,0.11102,-96555.6
1,0.131224,-86204.3
1,0.151429,-78734.8
1,0.171633,-73079.7
1,0.191837,-68798.2
1,0.212041,-65618.4
1,0.232245,-63362.6
1,0.252449,-62136.5
1,0.272653,-62500.7
1,0.292857,-nan
1,0.313061,-nan
1,0.333265,-nan
1,0.353469,-nan
1,0.373673,-nan
1,0.393878,-nan
1,0.414082,-nan
1,0.434286,-nan
1,0.45449,-nan
1,0.474694,-nan
1,0.494898,-nan
1,0.515102,-nan
1,0.535306,-nan
1,0.55551,-nan
1,0.575714,-nan
1,0.595918,-nan
1,0.616122,-nan
1,0.636327,-nan
1,0.656531,-nan
1,0.676735,-nan
1,0.696939,-nan
1,0.717143,-nan
1,0.737347,-nan
1,0.757551,-nan
1,0.777755,-nan
1,0.797959,-nan
1,0.818163,-nan
1,0.838367,-nan
1,0.858571,-nan
1,0.878776,-nan
1,0.89898,-nan
1,0.919184,-nan
1,0.939388,-nan
1,0.959592,-nan
1,0.979796,-nan
1,1,-nan
1.5,0.01,-410138
1.5,0.0302041,-180194
1.5,0.0504082,-132103
1.5,0.0706122,-111362
1.5,0.0908163,-101174
1.5,0.11102,-96882.9
1.5,0.131224,-100164
1.5,0.151429,-nan
1.5,0.171633,-nan
1.5,0.191837,-nan
1.5,0.212041,-nan
1.5,0.232245,-nan
1.5,0.252449,-nan
1.5,0.272653,-nan
1.5,0.292857,-nan
1.5,0.313061,-nan
1.5,0.333265,-nan
1.5,0.353469,-nan
1.5,0.373673,-nan
1.5,0.393878,-nan
1.5,0.414082,-nan
1.5,0.434286,-nan
1.5,0.45449,-nan
1.5,0.474694,-nan
1.5,0.494898,-nan
1.5,0.515102,-nan
1.5,0.535306,-nan
1.5,0.55551,-nan
1.5,0.575714,-nan
1.5,0.595918,-nan
1.5,0.616122,-nan
1.5,0.636327,-nan
1.5,0.656531,-nan
1.5,0.676735,-nan
1.5,0.696939,-nan
1.5,0.717143,-nan
1.5,0.737347,-nan
1.5,0.757551,-nan
1.5,0.777755,-nan
1.5,0.797959,-nan
1.5,0.818163,-nan
1.5,0.838367,-nan
1.5,0.858571,-nan
1.5,0.878776,-nan
1.5,0.89898,-nan
1.5,0.919184,-nan
1.5,0.939388,-nan
1.5,0.959592,-nan
1.5,0.979796,-nan
1.5,1,-nan
2,0.01,-322553
2,0.0302041,-175596
2,0.0504082,-145937
2,0.0706122,-137237
2,0.0908163,-145803
2,0.11102,-nan
2,0.131224,-nan
2,0.151429,-nan
2,0.171633,-nan
2,0.191837,-nan
2,0.212041,-nan
2,0.232245,-nan
2,0.252449,-nan
2,0.272653,-nan
2,0.292857,-nan
2,0.313061,-nan
2,0.333265,-nan
2,0.353469,-nan
2,0.373673,-nan
2,0.393878,-nan
2,0.414082,-nan
2,0.434286,-nan
2,0.45449,-nan
2,0.474694,-nan
2,0.494898,-nan
2,0.515102,-nan
2,0.535306,-nan
2,0.55551,-nan
2,0.575714,-nan
2,0.595918,-nan
2,0.616122,-nan
2,0.636327,-nan
2,0.656531,-nan
2,0.676735,-nan
2,0.696939,-nan
2,0.717143,-nan
2,0.737347,-nan
2,0.757551,-nan
2,0.777755,-nan
2,0.797959,-nan
2,0.818163,-nan
2,0.838367,-nan
2,0.858571,-nan
2,0.878776,-nan
2,0.89898,-nan
2,0.919184,-nan
2,0.939388,-nan
2,0.959592,-nan
2,0.979796,-nan
2,1,-nan
2.5,0.01,-307578
2.5,0.0302041,-197620
2.5,0.0504082,-177519
2.5,0.0706122,-184138
2.5,0.0908163,-nan
2.5,0.11102,-nan
2.5,0.131224,-nan
2.5,0.151429,-nan
2.5,0.171633,-nan
2.5,0.191837,-nan
2.5,0.212041,-nan
2.5,0.232245,-nan
2.5,0.252449,-nan
2.5,0.272653,-nan
2.5,0.292857,-nan
2.5,0.313061,-nan
2.5,0.333265,-nan
2.5,0.353469,-nan
2.5,0.373673,-nan
2.5,0.393878,-nan
2.5,0.414082,-nan
2.5,0.434286,-nan
2.5,0.45449,-nan
2.5,0.474694,-nan
2.5,0.494898,-nan
2.5,0.515102,-nan
2.5,0.535306,-nan
2.5,0.55551,-nan
2.5,0.575714,-nan
2.5,0.595918,-nan
2.5,0.616122,-nan
2.5,0.636327,-nan
2.5,0.656531,-nan
2.5,0.676735,-nan
2.5,0.696939,-nan
2.5,0.717143,-nan
2.5,0.737347,-nan
2.5,0.757551,-nan
2.5,0.777755,-nan
2.5,0.797959,-nan
2.5,0.818163,-nan
2.5,0.838367,-nan
2.5,0.858571,-nan
2.5,0.878776,-nan
2.5,0.89898,-nan
2.5,0.919184,-nan
2.5,0.939388,-nan
2.5,0.959592,-nan
2.5,0.979796,-nan
2.5,1,-nan
3,0.01,-325685
3,0.0302041,-232561
3,0.0504082,-213793
3,0.0706122,-216110
3,0.0908163,-269940
3,0.11102,-nan
3,0.131224,-nan
3,0.151429,-nan
3,0.171633,-nan
3,0.191837,-nan
3,0.212041,-nan
3,0.232245,-nan
3,0.252449,-nan
3,0.272653,-nan
3,0.292857,-nan
3,0.313061,-nan
3,0.333265,-nan
3,0.353469,-nan
3,0.373673,-nan
3,0.393878,-nan
3,0.414082,-nan
3,0.434286,-nan
3,0.45449,-nan
3,0.474694,-nan
3,0.494898,-nan
3,0.515102,-nan
3,0.535306,-nan
3,0.55551,-nan
3,0.575714,-nan
3,0.595918,-nan
3,0.616122,-nan
3,0.636327,-nan
3,0.656531,-nan
3,0.676735,-nan
3,0.696939,-nan
3,0.717143,-nan
3,0.737347,-nan
3,0.757551,-nan
3,0.777755,-nan
3,0.797959,-nan
3,0.818163,-nan
3,0.838367,-nan
3,0.858571,-nan
3,0.878776,-nan
3,0.89898,-nan
3,0.919184,-nan
3,0.939388,-nan
3,0.959592,-nan
3,0.979796,-nan
3,1,-nan
3.5,0.01,-348573
3.5,0.0302041,-256540
3.5,0.0504082,-231837
3.5,0.0706122,-221271
3.5,0.0908163,-220203
3.5,0.11102,-229534
3.5,0.131224,-274410
3.5,0.151429,-nan
3.5,0.171633,-nan
3.5,0.191837,-nan
3.5,0.212041,-nan
3.5,0.232245,-nan
3.5,0.252449,-nan
3.5,0.272653,-nan
3.5,0.292857,-nan
3.5,0.313061,-nan
3.5,0.333265,-nan
3.5,0.353469,-nan
3.5,0.373673,-nan
3.5,0.393878,-nan
3.5,0.414082,-nan
3.5,0.434286,-nan
3.5,0.45449,-nan
3.5,0.474694,-nan
3.5,0.494898,-nan
3.5,0.515102,-nan
3.5,0.535306,-nan
3.5,0.55551,-nan
3.5,0.575714,-nan
3.5,0.595918,-nan
3.5,0.616122,-nan
3.5,0.636327,-nan
3.5,0.656531,-nan
3.5,0.676735,-nan
3.5,0.696939,-nan
3.5,0.717143,-nan
3.5,0.737347,-nan
3.5,0.757551,-nan
3.5,0.777755,-nan
3.5,0.797959,-nan
3.5,0.818163,-nan
3.5,0.838367,-nan
3.5,0.858571,-nan
3.5,0.878776,-nan
3.5,0.89898,-nan
3.5,0.919184,-nan
3.5,0.939388,-nan
3.5,0.959592,-nan
3.5,0.979796,-nan
3.5,1,-nan
4,0.01,-383008
4,0.0302041,-287496
4,0.0504082,-276770
4,0.0706122,-nan
4,0.0908163,-nan
4,0.11102,-nan
4,0.131224,-nan
4,0.151429,-nan
4,0.171633,-nan
4,0.191837,-nan
4,0.212041,-nan
4,0.232245,-nan
4,0.252449,-nan
4,0.272653,-nan
4,0.292857,-nan
4,0.313061,-nan
4,0.333265,-nan
4,0.353469,-nan
4,0.373673,-nan
4,0.393878,-nan
4,0.414082,-nan
4,0.434286,-nan
4,0.45449,-nan
4,0.474694,-nan
4,0.494898,-nan
4,0.515102,-nan
4,0.535306,-nan
4,0.55551,-nan
4,0.575714,-nan
4,0.595918,-nan
4,0.616122,-nan
4,0.636327,-nan
4,0.656531,-nan
4,0.676735,-nan
4,0.696939,-nan
4,0.717143,-nan
4,0.737347,-nan
4,0.757551,-nan
4,0.777755,-nan
4,0.797959,-nan
4,0.818163,-nan
4,0.838367,-nan
4,0.858571,-nan
4,0.878776,-nan
4,0.89898,-nan
4,0.919184,-nan
4,0.939388,-nan
4,0.959592,-nan
4,0.979796,-nan
4,1,-nan
4.5,0.01,-407048
4.5,0.0302041,-310171
4.5,0.0504082,-277480
4.5,0.0706122,-258371
4.5,0.0908163,-nan
4.5,0.11102,-nan
4.5,0.131224,-nan
4.5,0.151429,-nan
4.5,0.171633,-nan
4.5,0.191837,-nan
4.5,0.212041,-nan
4.5,0.232245,-nan
4.5,0.252449,-nan
4.5,0.272653,-nan
4.5,0.292857,-nan
4.5,0.313061,-nan
4.5,0.333265,-nan
4.5,0.353469,-nan
4.5,0.373673,-nan
4.5,0.393878,-nan
4.5,0.414082,-nan
4.5,0.434286,-nan
4.5,0.45449,-nan
4.5,0.474694,-nan
4.5,0.494898,-nan
4.5,0.515102,-nan
4.5,0.535306,-nan
4.5,0.55551,-nan
4.5,0.575714,-nan
4.5,0.595918,-nan
4.5,0.616122,-nan
4.5,0.636327,-nan
4.5,0.656531,-nan
4.5,0.676735,-nan
4.5,0.696939,-nan
4.5,0.717143,-nan
4.5,0.737347,-nan
4.5,0.757551,-nan
4.5,0.777755,-nan
4.5,0.797959,-nan
4.5,0.818163,-nan
4.5,0.838367,-nan
4.5,0.858571,-nan
4.5,0.878776,-nan
4.5,0.89898,-nan
