length_scale,process_noise,lml
0.5,0.01,-1.9219e+06
0.5,0.025102,-837924
0.5,0.0402041,-537612
0.5,0.0553061,-396570
0.5,0.0704082,-314648
0.5,0.0855102,-261116
0.5,0.100612,-223401
0.5,0.115714,-195399
0.5,0.130816,-173792
0.5,0.145918,-156606
0.5,0.16102,-142629
0.5,0.176122,-131025
0.5,0.191224,-121249
0.5,0.206327,-112887
0.5,0.221429,-105672
0.5,0.236531,-99368.8
0.5,0.251633,-93824
0.5,0.266735,-88906
0.5,0.281837,-84514.7
0.5,0.296939,-80571
0.5,0.312041,-77013
0.5,0.327143,-73780.5
0.5,0.342245,-70830.9
0.5,0.357347,-68141.1
0.5,0.372449,-65660.6
0.5,0.387551,-63370.9
0.5,0.402653,-61259
0.5,0.417755,-59309.1
0.5,0.432857,-57486
0.5,0.447959,-55796.2
0.5,0.463061,-54200.4
0.5,0.478163,-52720.2
0.5,0.493265,-51330.9
0.5,0.508367,-50021.9
0.5,0.523469,-48789.3
0.5,0.538571,-47626.5
0.5,0.553673,-46524.2
0.5,0.568776,-45488.2
0.5,0.583878,-44499
0.5,0.59898,-43567.7
0.5,0.614082,-42679.2
0.5,0.629184,-41833.9
0.5,0.644286,-41025
0.5,0.659388,-40254.8
0.5,0.67449,-39528.5
0.5,0.689592,-38828.1
0.5,0.704694,-38158.6
0.5,0.719796,-37513.5
0.5,0.734898,-36899.5
0.5,0.75,-36310.6
0.693878,0.01,-1.17021e+06
0.693878,0.025102,-499509
0.693878,0.0402041,-319680
0.693878,0.0553061,-236027
0.693878,0.0704082,-187632
0.693878,0.0855102,-156086
0.693878,0.100612,-133884
0.693878,0.115714,-117410
0.693878,0.130816,-104703
0.693878,0.145918,-94602.5
0.693878,0.16102,-86388.5
0.693878,0.176122,-79562.7
0.693878,0.191224,-73816.7
0.693878,0.206327,-68910.2
0.693878,0.221429,-64654.8
0.693878,0.236531,-60948.6
0.693878,0.251633,-57693.5
0.693878,0.266735,-54800.1
0.693878,0.281837,-52220.9
0.693878,0.296939,-49895.8
0.693878,0.312041,-47797.5
0.693878,0.327143,-45892.6
0.693878,0.342245,-44155.7
0.693878,0.357347,-42567.8
0.693878,0.372449,-41116.3
0.693878,0.387551,-39767.8
0.693878,0.402653,-38521.7
0.693878,0.417755,-37369.8
0.693878,0.432857,-36293.6
0.693878,0.447959,-35296.3
0.693878,0.463061,-34360.4
0.693878,0.478163,-33484.5
0.693878,0.493265,-32668
0.693878,0.508367,-31896.2
0.693878,0.523469,-31165.2
0.693878,0.538571,-30489.9
0.693878,0.553673,-29840.9
0.693878,0.568776,-29228.3
0.693878,0.583878,-28641.3
0.693878,0.59898,-28092.5
0.693878,0.614082,-27566.7
0.693878,0.629184,-27080.8
0.693878,0.644286,-26597.4
0.693878,0.659388,-26148.1
