length_scale,process_noise,lml
0.5,0.01,-1.7993e+06
0.5,0.025102,-788049
0.5,0.0402041,-506967
0.5,0.0553061,-374620
0.5,0.0704082,-297588
0.5,0.0855102,-247181
0.5,0.100612,-211615
0.5,0.115714,-185187
0.5,0.130816,-164769
0.5,0.145918,-148519
0.5,0.16102,-135295
0.5,0.176122,-124309
0.5,0.191224,-115043
0.5,0.206327,-107126
0.5,0.221429,-100277
0.5,0.236531,-94295
0.5,0.251633,-89036.2
0.5,0.266735,-84362.4
0.5,0.281837,-80192.6
0.5,0.296939,-76439.1
0.5,0.312041,-73051.5
0.5,0.327143,-69977.7
0.5,0.342245,-67173.5
0.5,0.357347,-64606.6
0.5,0.372449,-62244.8
0.5,0.387551,-60071.1
0.5,0.402653,-58059.6
0.5,0.417755,-56193.9
0.5,0.432857,-54459.5
0.5,0.447959,-52848.3
0.5,0.463061,-51333.1
0.5,0.478163,-49916.8
0.5,0.493265,-48588.4
0.5,0.508367,-47369.7
0.5,0.523469,-46159.7
0.5,0.538571,-45052
0.5,0.553673,-43995.8
0.5,0.568776,-43002.8
0.5,0.583878,-42063.9
0.5,0.59898,-41168
0.5,0.614082,-40322.5
0.5,0.629184,-39513.7
0.5,0.644286,-38739.9
0.5,0.659388,-38005.7
0.5,0.67449,-37304.8
0.5,0.689592,-36638.9
0.5,0.704694,-35993.8
0.5,0.719796,-35380.8
0.5,0.734898,-34791.8
0.5,0.75,-34228.4
0.653061,0.01,-1.24872e+06
0.653061,0.025102,-537079
0.653061,0.0402041,-344347
0.653061,0.0553061,-254315
0.653061,0.0704082,-202105
0.653061,0.0855102,-168022
0.653061,0.100612,-144008
0.653061,0.115714,-126176
0.653061,0.130816,-112402
0.653061,0.145918,-101454
0.653061,0.16102,-92545.7
0.653061,0.176122,-85136.8
0.653061,0.191224,-78901
0.653061,0.206327,-73566.8
0.653061,0.221429,-68952.4
0.653061,0.236531,-64929.4
0.653061,0.251633,-61397.8
0.653061,0.266735,-58241.7
0.653061,0.281837,-55435.1
0.653061,0.296939,-52911.3
0.653061,0.312041,-50632.9
0.653061,0.327143,-48567.8
0.653061,0.342245,-46676.3
0.653061,0.357347,-44952.4
0.653061,0.372449,-43362.2
0.653061,0.387551,-41901
0.653061,0.402653,-40548.2
0.653061,0.417755,-39292.2
0.653061,0.432857,-38121.2
0.653061,0.447959,-37035.9
0.653061,0.463061,-36012.2
0.653061,0.478163,-35069.4
0.653061,0.493265,-34168.2
0.653061,0.508367,-33369.5
0.653061,0.523469,-32543.8
0.653061,0.538571,-31789.1
0.653061,0.553673,-31083.4
0.653061,0.568776,-30418.1
0.653061,0.583878,-29784.7
0.653061,0.59898,-29184.1
0.653061,0.614082,-28609.3
0.653061,0.629184,-28065.9
0.653061,0.644286,-27547.2
0.653061,0.659388,-27057.4
0.653061,0.67449,-26584.8
0.653061,0.689592,-26134.6
0.653061,0.704694,-25700.7
0.653061,0.719796,-25290.7
0.653061,0.734898,-24896.2
0.653061,0.75,-24511.9
0.806122,0.01,-909442
0.806122,0.025102,-388369
0.806122,0.0402041,-249567
0.806122,0.0553061,-185032
0.806122,0.0704082,-147675
0.806122,0.0855102,-123280
0.806122,0.100612,-106114
0.806122,0.115714,-93353.4
0.806122,0.130816,-83504.1
0.806122,0.145918,-75662.8
0.806122,0.16102,-69269.1
0.806122,0.176122,-63962
0.806122,0.191224,-59479.8
0.806122,0.206327,-55647.8
0.806122,0.221429,-52335.8
0.806122,0.236531,-49434.8
0.806122,0.251633,-46883.8
