length_scale,process_noise,lml
0.5,0.01,-1.17063e+06
0.5,0.0288608,-469049
0.5,0.0477215,-295152
0.5,0.0665823,-216206
0.5,0.085443,-170907
0.5,0.104304,-141667
0.5,0.123165,-121329
0.5,0.142025,-106036
0.5,0.160886,-94525.8
0.5,0.179747,-85393.3
0.5,0.198608,-77689.6
0.5,0.217468,-71624.5
0.5,0.236329,-66474.8
0.5,0.25519,-62198.3
0.5,0.274051,-57782.8
0.5,0.292911,-54731.2
0.5,0.311772,-51528.4
0.5,0.330633,-49469.3
0.5,0.349494,-46860.8
0.5,0.368354,-44450
0.5,0.387215,-42869.8
0.5,0.406076,-41329
0.5,0.424937,-39659.6
0.5,0.443797,-37849.8
0.5,0.462658,-36681.1
0.5,0.481519,-35282.8
0.5,0.50038,-34437.2
0.5,0.519241,-33255
0.5,0.538101,-32616.6
0.5,0.556962,-31510.9
0.5,0.575823,-30947.7
0.5,0.594684,-29803.9
0.5,0.613544,-29129.1
0.5,0.632405,-29001.3
0.5,0.651266,-28102.2
0.5,0.670127,-27730.4
0.5,0.688987,-26512.2
0.5,0.707848,-25785.2
0.5,0.726709,-25385.8
0.5,0.74557,-25423
0.5,0.76443,-24579.4
0.5,0.783291,-24116.2
0.5,0.802152,-24028.5
0.5,0.821013,-23016.9
0.5,0.839873,-22404.3
0.5,0.858734,-22021
0.5,0.877595,-21860.9
0.5,0.896456,-22073
0.5,0.915316,-21306.3
0.5,0.934177,-20861.5
0.5,0.953038,-20638.9
0.5,0.971899,-20686.1
0.5,0.990759,-19805.9
0.5,1.00962,-20316.6
0.5,1.02848,-18890.5
0.5,1.04734,-19567.6
0.5,1.0662,-18510.5
0.5,1.08506,-20116.9
0.5,1.10392,-18909.1
0.5,1.12278,-18268.2
0.5,1.14165,-17876.8
0.5,1.16051,-17643
0.5,1.17937,-17552.7
0.5,1.19823,-17657.9
0.5,1.21709,-18115.5
0.5,1.23595,-19602.4
0.5,1.25481,-16684.9
0.5,1.27367,-17600
0.5,1.29253,-16125
0.5,1.31139,-17228.7
0.5,1.33025,-15979.2
0.5,1.34911,-18310.3
0.5,1.36797,-16536.3
0.5,1.38684,-15739.9
0.5,1.4057,-15271.1
0.5,1.42456,-14955.9
0.5,1.44342,-18549.8
0.5,1.46228,-18176.1
0.5,1.48114,-18465.2
0.5,1.5,-14457.1
0.746835,0.01,-814971
0.746835,0.0288608,-318541
0.746835,0.0477215,-200000
0.746835,0.0665823,-146710
0.746835,0.085443,-116135
0.746835,0.104304,-96486.8
0.746835,0.123165,-82889
0.746835,0.142025,-72549.4
0.746835,0.160886,-64891.5
0.746835,0.179747,-58816.1
0.746835,0.198608,-53549.8
0.746835,0.217468,-49564.2
0.746835,0.236329,-46145.1
0.746835,0.25519,-43359.6
0.746835,0.274051,-40149.5
0.746835,0.292911,-38237.4
0.746835,0.311772,-35990.9
0.746835,0.330633,-34858.7
0.746835,0.349494,-32992.4
0.746835,0.368354,-31247.6
0.746835,0.387215,-30319.1
0.746835,0.406076,-29354.4
0.746835,0.424937,-28201.2
0.746835,0.443797,-26844.2
0.746835,0.462658,-26124.8
0.746835,0.481519,-25112.4
0.746835,0.50038,-24650
0.746835,0.519241,-23808.9
0.746835,0.538101,-23516.2
0.746835,0.556962,-22691.6
0.746835,0.575823,-22427.2
0.746835,0.594684,-21521.1
0.746835,0.613544,-21097.9
0.746835,0.632405,-21232.3
0.746835,0.651266,-20529.1
0.746835,0.670127,-20386.6
0.746835,0.688987,-19331.6
0.746835,0.707848,-18783.4
0.746835,0.726709,-18562.8
0.746835,0.74557,-18787.8
0.746835,0.76443,-18077.8
0.746835,0.783291,-17770
0.746835,0.802152,-17842.7
0.746835,0.821013,-16942.5
0.746835,0.839873,-16449
0.746835,0.858734,-16194.1
0.746835,0.877595,-16160.7
0.746835,0.896456,-16506.9
0.746835,0.915316,-15831.3
0.746835,0.934177,-15485.7
0.746835,0.953038,-15368.6
0.746835,0.971899,-15522.4
0.746835,0.990759,-14718.4
0.746835,1.00962,-15346
0.746835,1.02848,-13967.2
0.746835,1.04734,-14751.8
0.746835,1.0662,-13756
0.746835,1.08506,-15498.2
0.746835,1.10392,-14334.6
0.746835,1.12278,-13753
0.746835,1.14165,-13426.2
0.746835,1.16051,-13258.6
0.746835,1.17937,-13243.2
0.746835,1.19823,-13409
0.746835,1.21709,-13946
0.746835,1.23595,-15554.7
0.746835,1.25481,-12606.5
0.746835,1.27367,-13604.5
0.746835,1.29253,-12154.5
0.746835,1.31139,-13339.9
0.746835,1.33025,-12115.3
0.746835,1.34911,-14560.8
0.746835,1.36797,-12791.2
0.746835,1.38684,-12028
0.746835,1.4057,-11597.9
0.746835,1.42456,-11325.5
0.746835,1.44342,-15066.9
0.746835,1.46228,-14724.5
0.746835,1.48114,-15067.6
0.746835,1.5,-10995.3
0.993671,0.01,-575086
0.993671,0.0288608,-221869
0.993671,0.0477215,-139842
0.993671,0.0665823,-103257
0.993671,0.085443,-82086.7
0.993671,0.104304,-68583.3
0.993671,0.123165,-59353.6
0.993671,0.142025,-52085.3
0.993671,0.160886,-46904.3
0.993671,0.179747,-42799
0.993671,0.198608,-38981.4
0.993671,0.217468,-36345.1
0.993671,0.236329,-34030.1
0.993671,0.25519,-32255.5
0.993671,0.274051,-29586.6
0.993671,0.292911,-28486.6
0.993671,0.311772,-26749.8
0.993671,0.330633,-26364
0.993671,0.349494,-24860
0.993671,0.368354,-23423.7
0.993671,0.387215,-22994.9
0.993671,0.406076,-22443.2
0.993671,0.424937,-21561.4
0.993671,0.443797,-20374.1
0.993671,0.462658,-19952.7
0.993671,0.481519,-19141.9
