length_scale,process_noise,lml
0.05,0.01,-1.56205e+06
0.05,0.025102,-726342
0.05,0.0402041,-474965
0.05,0.0553061,-353703
0.05,0.0704082,-282287
0.05,0.0855102,-235330
0.05,0.100612,-201880
0.05,0.115714,-177074
0.05,0.130816,-157689
0.05,0.145918,-142514
0.05,0.16102,-130001
0.05,0.176122,-119509
0.05,0.191224,-110734
0.05,0.206327,-103179
0.05,0.221429,-96489.9
0.05,0.236531,-90724.5
0.05,0.251633,-85993.9
0.05,0.266735,-81453.1
0.05,0.281837,-77671
0.05,0.296939,-74131.6
0.05,0.312041,-70701.1
0.05,0.327143,-67344.9
0.05,0.342245,-64719.2
0.05,0.357347,-62047.8
0.05,0.372449,-59939.5
0.05,0.387551,-57689.5
0.05,0.402653,-55930.1
0.05,0.417755,-53931.7
0.05,0.432857,-52368
0.05,0.447959,-51314.2
0.05,0.463061,-49833.3
0.05,0.478163,-47894
0.05,0.493265,-47252.9
0.05,0.508367,-46111.3
0.05,0.523469,-44342.5
0.05,0.538571,-43032.4
0.05,0.553673,-41998.3
0.05,0.568776,-41225.5
0.05,0.583878,-40857.8
0.05,0.59898,-39778.5
0.05,0.614082,-39021.6
0.05,0.629184,-37611.5
0.05,0.644286,-37335
0.05,0.659388,-36393.2
0.05,0.67449,-35703
0.05,0.689592,-35251.4
0.05,0.704694,-34105.1
0.05,0.719796,-34059.1
0.05,0.734898,-33275.8
0.05,0.75,-32712.2
0.253061,0.01,-1.49816e+06
0.253061,0.025102,-693527
0.253061,0.0402041,-453048
0.253061,0.0553061,-337303
0.253061,0.0704082,-269225
0.253061,0.0855102,-224523
0.253061,0.100612,-192674
0.253061,0.115714,-169090
0.253061,0.130816,-150640
0.253061,0.145918,-136259
0.253061,0.16102,-124384
0.253061,0.176122,-114427
0.253061,0.191224,-106105
0.253061,0.206327,-98933.6
0.253061,0.221429,-92564.3
0.253061,0.236531,-87089.6
0.253061,0.251633,-82709.8
0.253061,0.266735,-78389
0.253061,0.281837,-74887.6
0.253061,0.296939,-71566.1
0.253061,0.312041,-68277.4
0.253061,0.327143,-64993.4
0.253061,0.342245,-62539.5
0.253061,0.357347,-59961
0.253061,0.372449,-58032.4
0.253061,0.387551,-55861.5
0.253061,0.402653,-54281.1
0.253061,0.417755,-52335.7
0.253061,0.432857,-50914.4
0.253061,0.447959,-50153.5
0.253061,0.463061,-48762.6
0.253061,0.478163,-46711.8
0.253061,0.493265,-46401.4
0.253061,0.508367,-45394.7
0.253061,0.523469,-43457.6
0.253061,0.538571,-42131.4
0.253061,0.553673,-41166.1
0.253061,0.568776,-40550.9
0.253061,0.583878,-40498.1
0.253061,0.59898,-39388.8
0.253061,0.614082,-38758.1
0.253061,0.629184,-37115.7
0.253061,0.644286,-37128.6
0.253061,0.659388,-36142
0.253061,0.67449,-35507.7
0.253061,0.689592,-35232.7
0.253061,0.704694,-33872
0.253061,0.719796,-34178.7
0.253061,0.734898,-33335.7
0.253061,0.75,-32826.3
0.456122,0.01,-1.18949e+06
0.456122,0.025102,-540255
0.456122,0.0402041,-351462
0.456122,0.0553061,-261380
0.456122,0.0704082,-208606
0.456122,0.0855102,-174123
0.456122,0.100612,-149490
0.456122,0.115714,-131345
0.456122,0.130816,-117091
0.456122,0.145918,-106118
0.456122,0.16102,-96984.4
0.456122,0.176122,-89313.2
0.456122,0.191224,-82921.7
0.456122,0.206327,-77420.5
0.456122,0.221429,-72464.2
0.456122,0.236531,-68249
0.456122,0.251633,-65003.1
0.456122,0.266735,-61665.5
0.456122,0.281837,-59062.4
0.456122,0.296939,-56539.7
0.456122,0.312041,-53952.1
0.456122,0.327143,-51292.3
0.456122,0.342245,-49435.3
0.456122,0.357347,-47390.5
0.456122,0.372449,-45979
0.456122,0.387551,-44269.3
0.456122,0.402653,-43121.2
0.456122,0.417755,-41563.2
0.456122,0.432857,-40527.8
0.456122,0.447959,-40134.6
0.456122,0.463061,-39066.8
0.456122,0.478163,-37291.8
0.456122,0.493265,-37319.1
0.456122,0.508367,-36561
0.456122,0.523469,-34848.8
0.456122,0.538571,-33756.6
0.456122,0.553673,-33013.9
0.456122,0.568776,-32627.6
0.456122,0.583878,-32807.9
0.456122,0.59898,-31882.5
0.456122,0.614082,-31429.2
0.456122,0.629184,-29931.7
0.456122,0.644286,-30141.1
0.456122,0.659388,-29303.1
0.456122,0.67449,-28825.1
0.456122,0.689592,-28705
0.456122,0.704694,-27449.3
0.456122,0.719796,-27928.1
0.456122,0.734898,-27200.3
0.456122,0.75,-26824.5
0.659184,0.01,-858441
0.659184,0.025102,-382634
0.659184,0.0402041,-248352
0.659184,0.0553061,-184823
0.659184,0.0704082,-147744
0.659184,0.0855102,-123649
0.659184,0.100612,-106335
0.659184,0.115714,-93683
0.659184,0.130816,-83650.4
0.659184,0.145918,-76087.9
0.659184,0.16102,-69722.8
0.659184,0.176122,-64335.2
0.659184,0.191224,-59892.9
0.659184,0.206327,-56038.8
0.659184,0.221429,-52496.7
0.659184,0.236531,-49518.8
0.659184,0.251633,-47418.3
0.659184,0.266735,-45054.7
0.659184,0.281837,-43348.8
0.659184,0.296939,-41628
0.659184,0.312041,-39726.2
0.659184,0.327143,-37670.3
0.659184,0.342245,-36416.9
0.659184,0.357347,-34891.7
0.659184,0.372449,-33994.1
0.659184,0.387551,-32727.9
0.659184,0.402653,-32021.4
0.659184,0.417755,-30853
0.659184,0.432857,-30182.6
0.659184,0.447959,-30182.3
0.659184,0.463061,-29445.4
0.659184,0.478163,-27910.6
0.659184,0.493265,-28267.2
0.659184,0.508367,-27799.5
0.659184,0.523469,-26276.6
0.659184,0.538571,-25393.4
0.659184,0.553673,-24877.3
0.659184,0.568776,-24726.2
0.659184,0.583878,-25154.5
0.659184,0.59898,-24399.9
0.659184,0.614082,-24134.6
0.659184,0.629184,-22756.7
0.659184,0.644286,-23174.6
0.659184,0.659388,-22474.7
0.659184,0.67449,-22145.9
0.659184,0.689592,-22184.3
0.659184,0.704694,-21033.7
0.659184,0.719796,-21677.9
0.659184,0.734898,-21065.2
0.659184,0.75,-20799.2
0.862245,0.01,-621152
0.862245,0.025102,-274185
0.862245,0.0402041,-178429
0.862245,0.0553061,-133406
0.862245,0.0704082,-107152
0.862245,0.0855102,-90241.8
0.862245,0.100612,-77874.3
0.862245,0.115714,-68985.2
0.862245,0.130816,-61742.8
0.862245,0.145918,-56548.4
0.862245,0.16102,-52052.5
0.862245,0.176122,-48150.7
0.862245,0.191224,-45001.7
0.862245,0.206327,-42257.8
0.862245,0.221429,-39585.2
0.862245,0.236531,-37418.2
0.862245,0.251633,-36171.2
0.862245,0.266735,-34404.7
0.862245,0.281837,-33356.6
0.862245,0.296939,-32162.4
0.862245,0.312041,-30662.8
0.862245,0.327143,-28905.3
0.862245,0.342245,-28063.9
0.862245,0.357347,-26826.7
0.862245,0.372449,-26300.7
0.862245,0.387551,-25295
0.862245,0.402653,-24912.6
0.862245,0.417755,-23948.5
0.862245,0.432857,-23547.5
0.862245,0.447959,-23913.1
0.862245,0.463061,-23359.1
0.862245,0.478163,-21879.7
0.862245,0.493265,-22586.7
0.862245,0.508367,-22293.1
0.862245,0.523469,-20786.2
0.862245,0.538571,-20014.5
0.862245,0.553673,-19637.7
0.862245,0.568776,-19656.9
0.862245,0.583878,-20356
0.862245,0.59898,-19666.6
0.862245,0.614082,-19532.3
0.862245,0.629184,-18138.6
0.862245,0.644286,-18760
0.862245,0.659388,-18117.1
0.862245,0.67449,-17879.9
0.862245,0.689592,-18053.7
0.862245,0.704694,-16891.3
0.862245,0.719796,-17737.9
0.862245,0.734898,-17166
0.862245,0.75,-16976.4
1.06531,0.01,-468159
1.06531,0.025102,-206574
1.06531,0.0402041,-135525
1.06531,0.0553061,-102264
1.06531,0.0704082,-82879.3
1.06531,0.0855102,-70617.9
1.06531,0.100612,-61321.6
1.06531,0.115714,-54887.2
1.06531,0.130816,-49332.2
1.06531,0.145918,-45794
1.06531,0.16102,-42495.7
1.06531,0.176122,-39496.5
1.06531,0.191224,-37210.4
1.06531,0.206327,-35127.4
1.06531,0.221429,-32906.4
1.06531,0.236531,-31190.3
1.06531,0.251633,-30701
1.06531,0.266735,-29260.7
1.06531,0.281837,-28802.2
1.06531,0.296939,-27981.5
1.06531,0.312041,-26584.1
1.06531,0.327143,-24696.9
1.06531,0.342245,-24134.9
1.06531,0.357347,-22956.6
1.06531,0.372449,-22778.8
1.06531,0.387551,-21815.9
1.06531,0.402653,-21773
1.06531,0.417755,-20793.7
1.06531,0.432857,-20617.6
1.06531,0.447959,-21625.6
1.06531,0.463061,-21184.1
1.06531,0.478163,-19267.2
1.06531,0.493265,-20721.9
1.06531,0.508367,-20586.5
1.06531,0.523469,-18590.5
1.06531,0.538571,-17707.4
1.06531,0.553673,-17421.7
1.06531,0.568776,-17687.9
1.06531,0.583878,-18950
1.06531,0.59898,-18153.5
1.06531,0.614082,-18165.3
1.06531,0.629184,-16297.9
1.06531,0.644286,-17383.9
1.06531,0.659388,-16591.7
1.06531,0.67449,-16407.8
1.06531,0.689592,-16834.1
1.06531,0.704694,-15284.2
1.06531,0.719796,-16664.7
1.06531,0.734898,-15962.1
1.06531,0.75,-15811
1.26837,0.01,-367657
1.26837,0.025102,-163256
1.26837,0.0402041,-108335
1.26837,0.0553061,-82699
1.26837,0.0704082,-67820.1
1.26837,0.0855102,-58612.6
1.26837,0.100612,-51278.9
1.26837,0.115714,-46494
1.26837,0.130816,-42002.5
1.26837,0.145918,-39670.1
1.26837,0.16102,-37212.5
1.26837,0.176122,-34788.9
1.26837,0.191224,-33064.4
1.26837,0.206327,-31450
1.26837,0.221429,-29425.6
1.26837,0.236531,-27971.3
1.26837,0.251633,-28254.3
1.26837,0.266735,-26980.5
1.26837,0.281837,-27107.8
1.26837,0.296939,-26631.9
1.26837,0.312041,-25166.2
1.26837,0.327143,-22847.8
1.26837,0.342245,-22551
1.26837,0.357347,-21295.6
1.26837,0.372449,-21454.9
1.26837,0.387551,-20425.8
1.26837,0.402653,-20746
1.26837,0.417755,-19603.1
1.26837,0.432857,-19751
1.26837,0.447959,-21664.8
1.26837,0.463061,-21346.6
1.26837,0.478163,-18600.5
1.26837,0.493265,-21219.2
1.26837,0.508367,-21393.5
1.26837,0.523469,-18265.9
1.26837,0.538571,-17166.2
1.26837,0.553673,-16914.8
1.26837,0.568776,-17531.7
1.26837,0.583878,-19862.7
1.26837,0.59898,-18718.2
1.26837,0.614082,-19040
1.26837,0.629184,-16103
1.26837,0.644286,-18019.8
1.26837,0.659388,-16938.3
1.26837,0.67449,-16762.2
1.26837,0.689592,-17664
1.26837,0.704694,-15287.1
1.26837,0.719796,-17687.7
1.26837,0.734898,-16668
1.26837,0.75,-16542.2
1.47143,0.01,-298560
1.47143,0.025102,-134217
1.47143,0.0402041,-90328.9
1.47143,0.0553061,-69927.1
1.47143,0.0704082,-58014.2
1.47143,0.0855102,-50925.5
1.47143,0.100612,-44830.6
1.47143,0.115714,-41190.4
1.47143,0.130816,-37373.7
1.47143,0.145918,-35920.9
1.47143,0.16102,-33970.8
1.47143,0.176122,-31903.1
1.47143,0.191224,-30606.9
1.47143,0.206327,-29285.1
1.47143,0.221429,-27342.4
1.47143,0.236531,-26053.3
1.47143,0.251633,-26957.4
1.47143,0.266735,-25725.4
1.47143,0.281837,-26423.2
1.47143,0.296939,-26231.5
1.47143,0.312041,-24481.2
1.47143,0.327143,-21837.4
1.47143,0.342245,-21778.4
1.47143,0.357347,-20404.1
1.47143,0.372449,-20868.1
1.47143,0.387551,-19767.1
1.47143,0.402653,-20378.7
1.47143,0.417755,-19102.9
1.47143,0.432857,-19410.3
1.47143,0.447959,-22230.7
1.47143,0.463061,-21912.4
1.47143,0.478163,-18433.1
1.47143,0.493265,-22245.7
1.47143,0.508367,-22529.5
1.47143,0.523469,-18468.5
1.47143,0.538571,-17114.3
1.47143,0.553673,-16885.5
1.47143,0.568776,-17835.6
1.47143,0.583878,-21339.8
1.47143,0.59898,-nan
1.47143,0.614082,-nan
1.47143,0.629184,-nan
1.47143,0.644286,-nan
1.47143,0.659388,-nan
1.47143,0.67449,-nan
1.47143,0.689592,-nan
1.47143,0.704694,-nan
1.47143,0.719796,-nan
1.47143,0.734898,-nan
1.47143,0.75,-nan
1.67449,0.01,-249614
1.67449,0.025102,-114350
1.67449,0.0402041,-78404.4
1.67449,0.0553061,-61734.4
1.67449,0.0704082,-51939.6
1.67449,0.0855102,-46456.7
1.67449,0.100612,-41180.9
1.67449,0.115714,-38375.1
1.67449,0.130816,-34936
1.67449,0.145918,-34216.4
1.67449,0.16102,-32693.6
1.67449,0.176122,-30844.6
1.67449,0.191224,-29833.8
1.67449,0.206327,-28809.5
1.67449,0.221429,-26759.6
1.67449,0.236531,-25557
1.67449,0.251633,-27140.4
1.67449,0.266735,-25968.1
1.67449,0.281837,-27077.7
1.67449,0.296939,-27238.6
1.67449,0.312041,-25177.5
1.67449,0.327143,-22058.7
1.67449,0.342245,-22178.3
1.67449,0.357347,-20511.5
1.67449,0.372449,-21368
1.67449,0.387551,-20187.6
1.67449,0.402653,-21046.8
1.67449,0.417755,-19575.6
1.67449,0.432857,-20214.8
1.67449,0.447959,-24268.8
1.67449,0.463061,-nan
1.67449,0.478163,-nan
1.67449,0.493265,-nan
1.67449,0.508367,-nan
1.67449,0.523469,-nan
1.67449,0.538571,-nan
1.67449,0.553673,-nan
1.67449,0.568776,-nan
1.67449,0.583878,-nan
1.67449,0.59898,-nan
1.67449,0.614082,-nan
1.67449,0.629184,-nan
1.67449,0.644286,-nan
1.67449,0.659388,-nan
1.67449,0.67449,-nan
1.67449,0.689592,-nan
1.67449,0.704694,-nan
1.67449,0.719796,-nan
1.67449,0.734898,-nan
1.67449,0.75,-nan
1.87755,0.01,-214607
1.87755,0.025102,-100818
1.87755,0.0402041,-70601.2
1.87755,0.0553061,-56580
1.87755,0.0704082,-48330.1
1.87755,0.0855102,-44047.2
1.87755,0.100612,-39255.5
1.87755,0.115714,-37069.7
1.87755,0.130816,-33865.7
1.87755,0.145918,-33827.1
1.87755,0.16102,-32532.1
1.87755,0.176122,-30842
1.87755,0.191224,-30106.6
1.87755,0.206327,-28942.6
1.87755,0.221429,-26892.4
1.87755,0.236531,-25813.4
1.87755,0.251633,-27878.9
