length_scale,process_noise,lml
0.5,0.01,-1.40379e+06
0.5,0.025102,-627260
0.5,0.0402041,-406196
0.5,0.0553061,-301288
0.5,0.0704082,-239967
0.5,0.0855102,-199731
0.5,0.100612,-171298
0.5,0.115714,-150136
0.5,0.130816,-133768
0.5,0.145918,-120742
0.5,0.16102,-110120
0.5,0.176122,-101300
0.5,0.191224,-93851.4
0.5,0.206327,-87485.9
0.5,0.221429,-81978.7
0.5,0.236531,-77172
0.5,0.251633,-72939.4
0.5,0.266735,-69180.9
0.5,0.281837,-65816
0.5,0.296939,-62799.2
0.5,0.312041,-60079.7
0.5,0.327143,-57601
0.5,0.342245,-55341.4
0.5,0.357347,-53272.8
0.5,0.372449,-51371.3
0.5,0.387551,-49614
0.5,0.402653,-47995.4
0.5,0.417755,-46486.2
0.5,0.432857,-45096.6
0.5,0.447959,-43795.1
0.5,0.463061,-42570.8
0.5,0.478163,-41424.1
0.5,0.493265,-40360.7
0.5,0.508367,-39351.6
0.5,0.523469,-38397.2
0.5,0.538571,-37499.4
0.5,0.553673,-36646.8
0.5,0.568776,-35843.7
0.5,0.583878,-35092.6
0.5,0.59898,-34372.1
0.5,0.614082,-33685
0.5,0.629184,-33023.5
0.5,0.644286,-32413.6
0.5,0.659388,-31815.1
0.5,0.67449,-31253.4
0.5,0.689592,-30706.8
0.5,0.704694,-30185.9
0.5,0.719796,-29699.2
0.5,0.734898,-29219.4
0.5,0.75,-28756.4
0.693878,0.01,-955842
0.693878,0.025102,-419107
0.693878,0.0402041,-271035
0.693878,0.0553061,-201367
0.693878,0.0704082,-160785
0.693878,0.0855102,-134192
0.693878,0.100612,-115413
0.693878,0.115714,-101421
0.693878,0.130816,-90611.1
0.693878,0.145918,-81979.9
0.693878,0.16102,-74962
0.693878,0.176122,-69107.9
0.693878,0.191224,-64182.9
0.693878,0.206327,-59954.9
0.693878,0.221429,-56308.3
0.693878,0.236531,-53114.1
0.693878,0.251633,-50297.4
0.693878,0.266735,-47808.7
0.693878,0.281837,-45569.8
0.693878,0.296939,-43545.5
0.693878,0.312041,-41731.2
0.693878,0.327143,-40104.5
0.693878,0.342245,-38589.4
0.693878,0.357347,-37223
0.693878,0.372449,-35949
0.693878,0.387551,-34776.1
0.693878,0.402653,-33704.9
0.693878,0.417755,-32698
0.693878,0.432857,-31767.5
0.693878,0.447959,-30887.4
0.693878,0.463061,-30070.6
0.693878,0.478163,-29322.1
0.693878,0.493265,-28593.9
0.693878,0.508367,-27922.2
0.693878,0.523469,-27294.6
0.693878,0.538571,-26697.9
0.693878,0.553673,-26124
0.693878,0.568776,-25594
0.693878,0.583878,-25090.9
0.693878,0.59898,-24602.3
0.693878,0.614082,-24144.6
0.693878,0.629184,-23714
0.693878,0.644286,-23283.4
0.693878,0.659388,-22903.7
0.693878,0.67449,-22519
0.693878,0.689592,-22157.4
0.693878,0.704694,-21802.3
0.693878,0.719796,-21478.7
0.693878,0.734898,-21145.8
0.693878,0.75,-20854.1
0.887755,0.01,-677920
0.887755,0.025102,-294346
0.887755,0.0402041,-190927
0.887755,0.0553061,-142627
0.887755,0.0704082,-114588
0.887755,0.0855102,-96258.7
0.887755,0.100612,-83329.1
0.887755,0.115714,-73691.8
0.887755,0.130816,-66251.1
0.887755,0.145918,-60332
0.887755,0.16102,-55463.5
0.887755,0.176122,-51433
0.887755,0.191224,-48020.4
0.887755,0.206327,-45115
0.887755,0.221429,-42602.9
0.887755,0.236531,-40411
0.887755,0.251633,-38428.2
0.887755,0.266735,-36672.3
0.887755,0.281837,-35111.4
0.887755,0.296939,-33695.2
0.887755,0.312041,-32483.9
0.887755,0.327143,-31374.8
0.887755,0.342245,-30301.4
0.887755,0.357347,-29311.8
0.887755,0.372449,-28385.6
0.887755,0.387551,-27606.7
0.887755,0.402653,-26834.5
0.887755,0.417755,-26100.2
0.887755,0.432857,-25477.5
0.887755,0.447959,-24784.8
0.887755,0.463061,-24239.3
0.887755,0.478163,-23736
0.887755,0.493265,-23142.6
0.887755,0.508367,-22691.4
0.887755,0.523469,-22266.5
0.887755,0.538571,-21879.5
0.887755,0.553673,-21445.1
0.887755,0.568776,-21028.3
0.887755,0.583878,-20647.5
0.887755,0.59898,-20337.1
0.887755,0.614082,-19977.5
0.887755,0.629184,-19669.3
0.887755,0.644286,-19355.7
0.887755,0.659388,-19101.5
0.887755,0.67449,-18787.7
0.887755,0.689592,-18549.9
0.887755,0.704694,-18324.8
0.887755,0.719796,-18005.4
0.887755,0.734898,-17792.9
0.887755,0.75,-17612.4
1.08163,0.01,-503939
1.08163,0.025102,-218340
1.08163,0.0402041,-142535
1.08163,0.0553061,-107289
1.08163,0.0704082,-86919
1.08163,0.0855102,-73577.8
1.08163,0.100612,-64243.1
1.08163,0.115714,-57259
1.08163,0.130816,-51864.3
1.08163,0.145918,-47554.7
1.08163,0.16102,-44078.2
1.08163,0.176122,-41146.1
1.08163,0.191224,-38707.6
1.08163,0.206327,-36627.8
1.08163,0.221429,-34823.7
1.08163,0.236531,-33231.1
1.08163,0.251633,-31785.4
1.08163,0.266735,-30502.4
1.08163,0.281837,-29436.3
1.08163,0.296939,-28386.9
1.08163,0.312041,-27538.3
1.08163,0.327143,-26761.3
1.08163,0.342245,-25939
1.08163,0.357347,-25310.6
1.08163,0.372449,-24602.2
1.08163,0.387551,-24073.9
1.08163,0.402653,-23461.9
1.08163,0.417755,-23012.2
1.08163,0.432857,-22468.6
1.08163,0.447959,-21958.9
1.08163,0.463061,-21574.1
1.08163,0.478163,-21230.6
1.08163,0.493265,-20819.1
1.08163,0.508367,-20544
1.08163,0.523469,-20258.6
1.08163,0.538571,-20018.7
1.08163,0.553673,-19595.1
1.08163,0.568776,-19401.7
1.08163,0.583878,-19040
1.08163,0.59898,-18821.4
1.08163,0.614082,-18518.2
1.08163,0.629184,-18349.2
1.08163,0.644286,-18203.5
1.08163,0.659388,-17891
1.08163,0.67449,-17712.3
1.08163,0.689592,-17444.3
1.08163,0.704694,-17451.4
1.08163,0.719796,-17181.4
1.08163,0.734898,-17095.3
1.08163,0.75,-16810
1.27551,0.01,-391465
1.27551,0.025102,-170426
1.27551,0.0402041,-112311
1.27551,0.0553061,-85357.2
1.27551,0.0704082,-69771
