length_scale,process_noise,lml
0.05,0.01,-5.10992e+06
0.05,0.025102,-2.45548e+06
0.05,0.0402041,-1.61738e+06
0.05,0.0553061,-1.20658e+06
0.05,0.0704082,-962710
0.05,0.0855102,-801204
0.05,0.100612,-686397
0.05,0.115714,-600572
0.05,0.130816,-534012
0.05,0.145918,-480862
0.05,0.16102,-437464
0.05,0.176122,-401353
0.05,0.191224,-370834
0.05,0.206327,-344701
0.05,0.221429,-322088
0.05,0.236531,-302306
0.05,0.251633,-284869
0.05,0.266735,-269380
0.05,0.281837,-255542
0.05,0.296939,-243080
0.05,0.312041,-231822
0.05,0.327143,-221584
0.05,0.342245,-212249
0.05,0.357347,-203687
0.05,0.372449,-195824
0.05,0.387551,-188561
0.05,0.402653,-181842
0.05,0.417755,-175600
0.05,0.432857,-169793
0.05,0.447959,-164379
0.05,0.463061,-159314
0.05,0.478163,-154563
0.05,0.493265,-150108
0.05,0.508367,-145912
0.05,0.523469,-141956
0.05,0.538571,-138223
0.05,0.553673,-134692
0.05,0.568776,-131351
0.05,0.583878,-128176
0.05,0.59898,-125166
0.05,0.614082,-122302
0.05,0.629184,-119576
0.05,0.644286,-116968
0.05,0.659388,-114489
0.05,0.67449,-112118
0.05,0.689592,-109847
0.05,0.704694,-107679
0.05,0.719796,-105602
0.05,0.734898,-103599
0.05,0.75,-101689
0.253061,0.01,-4.23481e+06
0.253061,0.025102,-1.97356e+06
0.253061,0.0402041,-1.28822e+06
0.253061,0.0553061,-957017
0.253061,0.0704082,-761831
0.253061,0.0855102,-633160
0.253061,0.100612,-541971
0.253061,0.115714,-473960
0.253061,0.130816,-421302
0.253061,0.145918,-379325
0.253061,0.16102,-345084
0.253061,0.176122,-316616
0.253061,0.191224,-292584
0.253061,0.206327,-272020
0.253061,0.221429,-254223
0.253061,0.236531,-238681
0.253061,0.251633,-224987
0.253061,0.266735,-212826
0.253061,0.281837,-201951
0.253061,0.296939,-192185
0.253061,0.312041,-183350
